Mol,HFE,Temp,hnc_w_40,hnc_w_80,hnc_w_120,hnc_w_160,hnc_w_200,hnc_w_240,hnc_w_280,hnc_w_320,hnc_w_360,hnc_w_400,hnc_w_440,hnc_w_480,hnc_w_520,hnc_w_560,hnc_w_600,hnc_w_640,hnc_w_680,hnc_w_720,hnc_w_760,hnc_w_800,hnc_w_840,hnc_w_880,hnc_w_920,hnc_w_960,hnc_w_1000,hnc_w_1040,hnc_w_1080,hnc_w_1120,hnc_w_1160,hnc_w_1200,hnc_w_1240,hnc_w_1280,hnc_w_1320,hnc_w_1360,hnc_w_1400,hnc_w_1440,hnc_w_1480,hnc_w_1520,hnc_w_1560,hnc_w_1600,hnc_w_1640,hnc_w_1680,hnc_w_1720,hnc_w_1760,hnc_w_1800,hnc_w_1840,hnc_w_1880,hnc_w_1920,hnc_w_1960,hnc_w_2000,hnc_w_2040,hnc_w_2080,hnc_w_2120,hnc_w_2160,hnc_w_2200,hnc_w_2240,hnc_w_2280,hnc_w_2320,hnc_w_2360,hnc_w_2400,hnc_w_2440,hnc_w_2480,hnc_w_2520,hnc_w_2560,hnc_w_2600,hnc_w_2640,hnc_w_2680,hnc_w_2720,hnc_w_2760,hnc_w_2800,hnc_w_2840,hnc_w_2880,hnc_w_2920,hnc_w_2960,hnc_w_3000,hnc_w_3040,hnc_w_3080,hnc_w_3120,hnc_w_3160,hnc_w_3200,hnc_w_3240,hnc_w_3280,hnc_w_3320,hnc_w_3360,hnc_w_3400,hnc_w_3440,hnc_w_3480,hnc_w_3520,hnc_w_3560,hnc_w_3600,hnc_w_3640,hnc_w_3680,hnc_w_3720,hnc_w_3760,hnc_w_3800,hnc_w_3840,hnc_w_3880,hnc_w_3920,hnc_w_3960,hnc_w_4000,hnc_w_4040,hnc_w_4080,hnc_w_4120,hnc_w_4160,hnc_w_4200,hnc_w_4240,hnc_w_4280,hnc_w_4320,hnc_w_4360,hnc_w_4400,hnc_w_4440,hnc_w_4480,hnc_w_4520,hnc_w_4560,hnc_w_4600,hnc_w_4640,hnc_w_4680,hnc_w_4720,hnc_w_4760,hnc_w_4800,hnc_w_4840,hnc_w_4880,hnc_w_4920,hnc_w_4960,hnc_w_5000,hnc_w_5040,hnc_w_5080,hnc_w_5120,hnc_w_5160,hnc_w_5200,hnc_w_5240,hnc_w_5280,hnc_w_5320,hnc_w_5360,hnc_w_5400,hnc_w_5440,hnc_w_5480,hnc_w_5520,hnc_w_5560,hnc_w_5600,hnc_w_5640,hnc_w_5680,hnc_w_5720,hnc_w_5760,hnc_w_5800,hnc_w_5840,hnc_w_5880,hnc_w_5920,hnc_w_5960,hnc_w_6000,hnc_w_6040,hnc_w_6080,hnc_w_6120,hnc_w_6160,hnc_w_6200,hnc_w_6240,hnc_w_6280,hnc_w_6320,hnc_w_6360,hnc_w_6400
test1010,-10,298,0.080359613,0.325821365,0.7367638,1.31280504,2.052780188,2.954098614,4.011808544,5.219533824,6.571567104,8.062811276,9.68920538,11.44687421,13.33231223,15.33806816,17.45047275,19.65267349,21.93158037,24.27903031,26.68720965,29.14742597,31.65117631,34.19383706,36.77459432,39.39796273,42.07351671,44.81210616,47.62518692,50.52932066,53.54950453,56.61309086,55.53399054,27.7789318,-35.12279887,-83.22708991,-99.52551037,-90.46339171,-68.70222692,-45.859835,-30.28397108,-20.49575488,-12.72764154,-5.271025548,0.840359704,2.838236925,-2.472440087,-16.44233676,-36.37048661,-57.22693964,-73.46910521,-81.72140246,-80.19743533,-67.15493664,-36.8565911,15.92477533,88.28042166,167.8640351,236.3484692,293.8926651,346.0684461,394.2515033,432.5890628,448.77458,440.2641012,411.4135128,368.1731594,315.4200082,256.8537381,195.6952321,134.4437299,74.5250692,16.99961053,-37.2258352,-86.96777989,-131.4725733,-170.1141194,-202.5087727,-228.3381708,-247.4423932,-259.653966,-264.8692099,-263.2946488,-255.656569,-242.9128153,-226.1558383,-206.6130427,-185.5458249,-164.0937239,-143.2104917,-123.4713986,-105.1196012,-88.15179721,-72.53248743,-58.2530148,-45.2497762,-33.37634163,-22.38647417,-12.04280001,-2.162338607,7.37891103,16.42677723,24.77309398,32.53791437,40.09064731,47.70300613,55.29313543,62.58694917,69.29754143,75.19436519,80.29219372,84.79672049,88.9004711,92.6122193,95.72198007,97.78369898,98.20089926,96.55491706,92.56768101,86.12183263,77.33614733,66.52879997,54.02940251,40.25927699,25.77489384,11.04848309,-3.686459899,-18.31979092,-32.4916415,-45.65161166,-57.16025039,-66.61959401,-73.93101732,-79.15636502,-82.35684099,-83.51308478,-82.56403635,-79.52531125,-74.55690088,-67.96244737,-60.12282139,-51.47484083,-42.48348535,-33.57097184,-25.05314,-17.07580397,-9.667051969,-2.784088739,3.632879768,9.624906374,15.18101284,20.14182193,24.3012287,27.51184266,29.75571876,31.13514107,31.78851299,31.82962307,31.32341835,30.3343035,28.93826486,27.19718322
0170chl,-0.57,298,0.025709276,0.103892722,0.233966639,0.415235614,0.646926036,0.928081085,1.257327829,1.632719251,2.051796871,2.511964076,3.010710405,3.545476711,4.113619083,4.712559711,5.339826163,5.993130688,6.670600672,7.370295548,8.089874237,8.826470284,9.576877054,10.33796277,11.10747317,11.88561074,12.67620844,13.48605315,14.32374403,15.20388428,16.15525324,17.22149598,18.45120737,19.88774336,21.56124376,23.42670502,25.16552157,26.23930692,26.37398497,25.72725694,24.73877075,23.93372046,23.6938726,24.13834042,24.99261191,25.21332781,22.90088376,16.29255753,5.190644231,-8.748692209,-23.05221414,-35.55184185,-45.02919327,-51.32957602,-55.14159536,-56.81205727,-56.07912633,-52.05128499,-43.47831579,-29.33509503,-9.766452521,13.3874875,36.36265867,53.21450848,64.07916247,70.09127355,72.50183913,72.23290415,69.84119371,65.72243108,60.17797838,53.48019302,45.90786184,37.74427669,29.26033648,20.6889206,12.2287738,4.078693167,-3.535572392,-10.38208738,-16.14904426,-20.5348419,-23.42764484,-24.8940181,-25.14992669,-24.45804831,-23.07244351,-21.22496306,-19.14560242,-17.0581052,-15.16090497,-13.60251717,-12.46567428,-11.78029549,-11.53106358,-11.65574436,-12.05344113,-12.59300043,-13.14949938,-13.62949302,-13.97066773,-14.14691362,-14.14024716,-13.9287593,-13.49032294,-12.80337169,-11.82769083,-10.52541351,-8.861941457,-6.820726292,-4.43895754,-1.812070105,0.953966915,3.761762789,6.502173713,9.075419733,11.38218547,13.32488556,14.85053835,15.95165915,16.61431392,16.81385427,16.51826682,15.70054389,14.37416947,12.61432092,10.51686969,8.178893242,5.701769241,3.191928781,0.746842836,-1.558577454,-3.669380824,-5.545850163,-7.155038515,-8.466376326,-9.453808574,-10.10614282,-10.4404313,-10.48950619,-10.28860662,-9.873254409,-9.276971594,-8.530115277,-7.66020471,-6.694786999,-5.669808128,-4.629644989,-3.612728576,-2.647102475,-1.753938461,-0.946737973,-0.232988122,0.384320129,0.905642969,1.334560358,1.67755257,1.942873245,2.139814135,2.277907138,2.366708098,2.4149534
test4008,-0.12,298,0.053495851,0.216248299,0.487137285,0.864964062,1.348557099,1.93615855,2.624540914,3.408539964,4.281419711,5.236021149,6.265813186,7.365140242,8.528388913,9.74972283,11.02336079,12.34359889,13.70437643,15.09920547,16.52149236,17.96471741,19.42254075,20.88902682,22.35894528,23.82980386,25.3044181,26.7924777,28.31125222,29.88942754,31.57301021,33.41120576,35.43061872,37.62817784,39.98208051,42.46043002,44.99168825,47.40659695,49.50458143,51.22798321,52.68647891,53.96050974,54.8682065,55.05192955,54.20468307,51.80276601,46.68750861,37.45089424,23.60861309,6.418029977,-11.57623261,-27.73596114,-40.53026043,-49.27194496,-54.55108519,-57.18586724,-57.81780786,-56.81635803,-54.29735147,-50.34599892,-45.13871585,-38.66928537,-30.13803236,-17.73057448,0.227340027,23.39985172,47.07304635,63.9246525,74.92240752,81.09524599,83.29347823,82.19984422,78.41149062,72.49739502,65.0081285,56.4782416,47.3535413,37.97648449,28.61874791,19.50139855,10.79379672,2.65314665,-4.754314209,-11.22439806,-16.52722158,-20.4564714,-22.83258962,-23.83851825,-23.77808385,-22.95544196,-21.68777964,-20.30861419,-19.12490887,-18.35365424,-18.11913017,-18.41576724,-19.14157205,-20.13292568,-21.21484673,-22.23375037,-23.06955424,-23.65745368,-23.98497932,-24.06543959,-23.92037703,-23.56486046,-22.99249406,-22.16363627,-21.01077508,-19.4607546,-17.4829418,-15.10082672,-12.38593444,-9.437573433,-6.355064694,-3.22076877,-0.095519097,2.975222588,5.947217664,8.765052136,11.33204582,13.53976007,15.29154216,16.52670615,17.22531584,17.38979776,17.04067594,16.22068087,15.00321922,13.47598611,11.70957632,9.751582453,7.65163182,5.476852732,3.30275694,1.201585971,-0.766693107,-2.55583974,-4.131828624,-5.472485314,-6.562397147,-7.395959449,-7.983903282,-8.351953558,-8.530034249,-8.543621652,-8.410347046,-8.144289062,-7.762138303,-7.28886205,-6.755431685,-6.190487131,-5.617755363,-5.057987822,-4.530473718,-4.053810403,-3.63500477,-3.266900554,-2.935220441,-2.619106713,-2.29742495,-1.956243684
0079pen,-3.41,298,0.043427856,0.175484765,0.394920221,0.700164576,1.089670556,1.561501663,2.112719665,2.739846267,3.439618814,4.208519569,5.042104717,5.936976057,6.891968775,7.905733225,8.973540866,10.0912445,11.25740958,12.46929084,13.72056122,15.00226988,16.30276737,17.6072011,18.90282099,20.18982928,21.47740242,22.77819619,24.10928877,25.49483321,26.97322317,28.56535428,28.89268868,18.92671212,-7.984353454,-32.30104044,-39.92503371,-37.22956668,-28.80860023,-17.45036896,-5.610881408,4.366627768,12.67735384,19.7812506,26.06477287,31.54701555,35.24410466,35.00950493,29.02710271,17.65962393,3.440151533,-10.48009733,-21.31987958,-25.96300474,-20.83900269,-3.376250086,24.50530614,55.91324126,78.77063753,93.09696312,101.6655433,106.2263379,107.6146816,106.1751937,101.8736912,94.53668705,84.92167861,73.80449874,61.5093519,48.60519347,35.42553359,21.78361557,7.650040626,-6.764961809,-21.04599045,-34.60886284,-46.84734513,-57.37446664,-66.0160649,-72.7187202,-77.3806471,-79.87457469,-80.18362201,-78.54531552,-75.26857293,-70.6402169,-64.97680945,-58.61962088,-51.90671293,-45.05301898,-38.0493137,-30.84294906,-23.49097721,-16.16242611,-9.067540603,-2.4316763,3.548225977,8.839415253,13.53503402,17.78246739,21.70696828,25.20946496,28.09740529,30.22548758,31.4879595,31.91617035,31.68660468,30.99985122,30.01122664,28.77778884,27.25651425,25.38192857,23.13195475,20.53891811,17.67307012,14.59719795,11.33810041,7.974863856,4.639367466,1.463877025,-1.458959366,-4.072403044,-6.359150045,-8.339229042,-10.04777954,-11.54069217,-12.87883729,-14.07535265,-15.07823475,-15.84917738,-16.3425083,-16.53410025,-16.44119695,-16.10518209,-15.5644564,-14.83926584,-13.93260636,-12.8537168,-11.61071353,-10.2289939,-8.751039142,-7.223829183,-5.687455139,-4.160927867,-2.650071349,-1.156205295,0.319551286,1.768899852,3.170766456,4.488373435,5.681489352,6.709798428,7.537428687,8.134742129,8.484206628,8.579748214,8.434760247,8.076464452,7.535652182,6.841171314,6.015076219,5.078217141
test2023,3.43,298,0.037285956,0.15121041,0.341942809,0.608934503,0.95116396,1.367371994,1.856018807,2.414706585,3.040253229,3.729160468,4.477171033,5.279071462,6.128485627,7.019785942,7.948950993,8.913322562,9.911057941,10.94020347,11.9983443,13.08240096,14.18834268,15.31130305,16.44609385,17.58828544,18.73555846,19.88863949,21.05072429,22.2250522,23.41277565,24.60974686,25.7879011,26.65855263,26.21414697,23.32223646,17.98257312,11.23617933,4.247529983,-2.254795939,-8.022470916,-13.10558706,-17.67676306,-21.92396858,-26.00054582,-30.00747441,-33.99102718,-37.94763807,-41.83501742,-45.57699062,-48.89273771,-50.2193876,-44.40904748,-22.79464034,20.61160821,82.07543469,148.6172263,199.9014487,225.9419153,232.9678493,226.6509648,211.653058,191.4681442,168.5107541,144.3517479,119.9666371,95.93344373,72.62272468,50.79337327,30.98276446,12.95895062,-3.619612246,-19.01684752,-33.31075072,-46.35342872,-57.89855454,-67.82754865,-76.32565617,-83.89025501,-90.78512529,-96.77048334,-101.1529974,-103.0312534,-101.908981,-98.34942651,-93.31167351,-87.54104162,-81.55759374,-75.59786264,-69.70175428,-63.81876933,-57.89116508,-51.89621082,-45.85886911,-39.84787028,-33.95212262,-28.29314748,-23.07849905,-18.59226002,-15.09739799,-12.66394558,-10.92387741,-8.998801215,-5.797048922,-0.461185859,7.280477029,16.84348619,27.08281303,36.84582909,45.23044635,51.72984327,56.28397112,59.02365748,60.12388096,59.83427453,58.41099722,56.07777941,52.99389857,49.2376026,44.9345186,40.22656829,35.21179682,29.9105277,24.26199276,18.20428307,11.85228552,5.402080834,-0.879416354,-6.71961387,-11.93004509,-16.39452519,-20.04481758,-22.82997969,-24.74702479,-25.83510804,-26.15957057,-25.8261799,-24.97871431,-23.79379717,-22.45899138,-21.13378955,-19.93369805,-18.89877547,-17.96079641,-17.04453298,-16.11117438,-15.14074542,-14.12330165,-13.05293797,-11.92755353,-10.74754893,-9.516511086,-8.241286472,-6.930007799,-5.592648453,-4.239377054,-2.876577259,-1.508154986,-0.137446681,1.229363037,2.578705067,3.888094723
0242dii,-0.53,298,0.064032116,0.259020126,0.583840285,1.036998394,1.617145363,2.321915123,3.146096806,4.082022014,5.121177173,6.256084935,7.482048689,8.796986228,10.20003948,11.68867695,13.2557432,14.89080107,16.58345512,18.32272528,20.09465736,21.88244244,23.67191211,25.45431878,27.22258226,28.97222592,30.70680146,32.4395786,34.19362352,36.01041995,37.96189802,40.11448802,42.0251708,39.62723295,27.2427392,10.70028846,1.996207501,2.670909053,9.01603554,18.27567006,27.54986795,35.80484038,42.83503847,48.69767081,53.39447275,56.44209171,56.37993995,51.02361868,39.05245728,21.49609845,1.446742848,-17.6886575,-33.45364759,-44.00235694,-48.19417655,-45.24514364,-35.61951568,-21.1982879,-4.329783375,13.0137249,29.47006568,44.01995979,55.92750524,64.78609092,70.33739624,72.35244186,71.34547064,68.31239412,63.92916462,58.46147831,51.90112012,44.18221822,35.33296877,25.53818888,15.11330949,4.451277709,-6.05499207,-16.07291242,-25.35352855,-33.72446433,-41.00427326,-47.03793904,-51.67479558,-54.76697368,-56.23348721,-56.15322688,-54.7644616,-52.43233672,-49.54791465,-46.39123001,-43.0677045,-39.50743175,-35.52945822,-30.96105371,-25.71591875,-19.80579397,-13.3792058,-6.73715451,0.01299863,6.723466075,13.16543183,19.07242892,24.14085049,28.13808238,30.9594119,32.61432001,33.22147315,32.96354666,32.03069869,30.59302124,28.78542701,26.71849729,24.49378014,22.20481541,19.87816099,17.46326672,14.86014903,11.96945082,8.745892241,5.218024403,1.478816826,-2.356137265,-6.171900604,-9.84343366,-13.16640452,-16.05013306,-18.44739676,-20.31929125,-21.6455582,-22.43387988,-22.72337635,-22.59329982,-22.14608427,-21.46193431,-20.58865539,-19.53583245,-18.29164075,-16.8443224,-15.20027158,-13.39228893,-11.467724,-9.472484808,-7.446168749,-5.421326581,-3.42347101,-1.474564757,0.402551823,2.178744305,3.821984587,5.302648308,6.602323104,7.708366554,8.621049581,9.351355457,9.903462891,10.27427382,10.45985795,10.46079582,10.28177856,9.930151169,9.414533092,8.739167466
0024met,1.16,298,0.034447317,0.139317248,0.313971543,0.557374128,0.868003081,1.243885141,1.682755066,2.182123326,2.739356507,3.351885058,4.01767588,4.73519115,5.502755944,6.317818168,7.176827993,8.075561026,9.009317447,9.972871033,10.96027767,11.96457487,12.97810541,13.99324615,15.00353675,16.0051342,16.99840877,17.98895238,18.98824632,20.02039127,21.1349395,22.3964687,23.85387752,25.52597435,27.40202314,29.37135957,30.96857543,31.49762,30.82848749,29.60799922,28.63365212,28.35534065,28.84764096,29.97742376,31.50472467,32.93479869,33.03605425,29.83928054,21.89510441,9.584548851,-5.040595607,-19.50447532,-31.97901153,-41.39104254,-47.65767544,-51.23444903,-51.91651379,-48.9348823,-41.6098149,-30.09252256,-15.59679098,-0.006541643,13.77501715,25.0651235,33.98267202,40.34999453,44.54874743,46.98333898,47.90474932,47.41931928,45.55508025,42.35664141,37.94855185,32.54078672,26.39569768,19.78307351,12.9633045,6.180788003,-0.225838931,-6.011463641,-10.94990718,-14.9002485,-17.77766107,-19.55036924,-20.2609423,-20.00219765,-18.91071392,-17.16782335,-14.97490957,-12.53586105,-10.0686805,-7.802585444,-5.933347109,-4.576877294,-3.750418211,-3.37687475,-3.319102712,-3.437948888,-3.624188421,-3.805443681,-3.942293572,-4.020208941,-4.037410277,-3.988156154,-3.853349501,-3.590933551,-3.187395098,-2.633968395,-1.925636029,-1.078666657,-0.135495018,0.837195161,1.768183147,2.561437257,3.142547345,3.487095519,3.611863201,3.556657424,3.366095992,3.063841949,2.650578784,2.120975243,1.47833036,0.74231444,-0.057476864,-0.894374543,-1.756375842,-2.642671999,-3.546713962,-4.443234842,-5.283042447,-6.002462244,-6.541083005,-6.868387837,-6.980138044,-6.896050354,-6.645433219,-6.252752835,-5.738392874,-5.120870995,-4.419798688,-3.659143426,-2.85948541,-2.038755448,-1.215228768,-0.406762413,0.369583745,1.096344127,1.758869949,2.345206657,2.846224959,3.256274219,3.573668569,3.800263142,3.940024987,3.99815635,3.980533496,3.893520145,3.743861873,3.538433815,3.283552629,2.986385746
test2019,-10.78,298,0.08202266,0.331848722,0.748390588,1.33058008,2.077506198,2.987637265,4.058057108,5.285207591,6.670429758,8.216944004,9.916940315,11.75818218,13.73061647,15.82483963,18.02692009,20.3243201,22.70607958,25.158123,27.6679265,30.22399906,32.81639832,35.43552471,38.07133241,40.7153262,43.36896741,46.0493273,48.74715949,43.66079155,-18.40566103,-53.32646552,-59.41256688,-65.33808065,-91.5732772,-112.5431228,-105.664122,-89.70860212,-68.81755905,-44.76315633,-20.73030708,1.779704099,23.24956444,44.04788617,64.05608161,81.26256078,90.14045951,84.08227113,61.50435533,27.91824996,-8.737266264,-41.43484029,-63.27555843,-67.81381184,-42.31641103,25.99343352,134.3897366,250.1077717,330.413883,380.6297578,407.2194206,414.0636576,403.6831096,377.3290675,337.6229816,288.9051972,234.9106066,178.7926491,123.6374641,70.12239036,18.19659618,-32.11216758,-79.57445561,-123.5674911,-163.185083,-196.9535404,-223.6766999,-242.3621584,-253.1177093,-256.3773571,-252.4645736,-241.9754629,-225.6455229,-204.5759329,-180.0774549,-153.6322462,-126.8166841,-100.8028993,-76.40023704,-54.08838494,-34.11418214,-16.56479967,-1.50159577,11.14946968,21.62892577,30.27118007,37.44628119,43.50334146,48.71982682,53.01993011,56.23386175,58.29082423,59.35480361,59.76171245,59.73659869,59.52148351,59.26442154,58.99751569,58.75021456,58.48244976,58.09910579,57.56979419,56.80051903,55.49816725,53.24941532,49.69732652,44.50747556,37.34084734,28.25770983,17.5833072,5.727888433,-6.908560138,-19.86554306,-32.64650311,-44.88681739,-56.19901932,-66.18430485,-74.51841083,-81.0505327,-85.72651323,-88.48163433,-89.35485865,-88.37349393,-85.46082801,-80.57499539,-73.7967519,-65.31356712,-55.35935463,-44.39987654,-33.01682275,-21.48884173,-10.0364572,1.055329664,11.51845154,21.13350373,29.63176252,36.84838448,42.67929139,47.06326902,49.95037438,51.3824678,51.45244991,50.30536109,48.1310569,45.16350348,41.71972211,38.08142026,34.42651291,30.71979239,26.87621358,22.83681564,18.60303373
0027pen,1.66,298,0.042725518,0.172554353,0.388178322,0.688053289,1.070695342,1.534394746,2.07662257,2.693664899,3.380719403,4.132452991,4.943671006,5.809710763,6.726501156,7.690659404,8.699826136,9.752421401,10.84642291,11.97816843,13.1422014,14.33164149,15.53876152,16.75576673,17.9756817,19.19391858,20.41073078,21.63356337,22.87797663,24.17495215,25.58590875,27.19130142,29.05553846,31.20932491,33.64884769,36.24945141,38.46437784,39.47025001,39.09177522,38.05615265,37.28497632,37.31440805,38.24332645,39.92008786,42.05621967,44.02035121,44.21750531,40.09305842,29.73693139,13.58412337,-5.730319703,-24.94539159,-41.48372046,-53.81633149,-62.20409792,-67.12542819,-68.35580441,-65.00495951,-56.24740959,-42.27487911,-24.50456702,-5.100432085,12.92031154,28.02015737,40.00202504,48.70578161,54.69911516,58.48522594,60.35638612,60.43561296,58.74579808,55.34089103,50.37588581,44.12286533,36.92119275,29.13336661,21.08535028,13.07631818,5.414510384,-1.587344233,-7.608576322,-12.42756299,-15.93879313,-18.14193235,-19.11300737,-19.01296078,-18.04176426,-16.41967949,-14.37841951,-12.14607039,-9.976925961,-8.151453539,-6.919102919,-6.439730118,-6.744777134,-7.742548621,-9.250982608,-11.0459749,-12.88865736,-14.57180673,-15.926825,-16.86147882,-17.34815723,-17.41228079,-17.11716205,-16.53411834,-15.71759326,-14.69856864,-13.48338927,-12.04962275,-10.3656217,-8.425245639,-6.270457074,-3.987131492,-1.682494682,0.55368526,2.650582704,4.546493528,6.185308877,7.518602485,8.507214116,9.130362267,9.393173666,9.322615482,8.963786179,8.367973315,7.59341129,6.691061301,5.701835934,4.665570932,3.620361106,2.602509715,1.639246066,0.746988624,-0.063157363,-0.78233547,-1.403409874,-1.919498073,-2.323539378,-2.6094348,-2.773144318,-2.812397672,-2.726980272,-2.517864359,-2.194600582,-1.778016314,-1.300186656,-0.802012587,-0.331644395,0.061803801,0.337475208,0.470363141,0.458754917,0.319192403,0.081258954,-0.218603382,-0.547546764,-0.879587716,-1.197737814,-1.493375151,-1.762292285,-2.001002624
0093met,-3.32,298,0.024690947,0.100369545,0.227727192,0.40741123,0.639777381,0.924632226,1.261018093,1.647578638,2.083822222,2.57018712,3.106324698,3.691262059,4.325481238,5.010061215,5.741995992,6.514701217,7.320745322,8.151840114,8.997889202,9.850193983,10.70608221,11.56669708,12.43272996,13.30586293,14.19137505,15.0979117,16.03608175,17.01881635,18.06449796,19.16903949,18.96811281,7.992227627,-22.80192107,-56.90151477,-73.79164277,-75.80521162,-68.03617247,-54.87763237,-40.72934726,-27.86710567,-16.48376937,-6.314059169,2.836340697,10.60720604,15.92868548,17.62390039,15.43815574,10.47477142,4.630293877,-0.328961462,-2.977353758,-0.362022164,12.55967688,40.68372914,83.02790659,130.7023964,166.9077708,188.3401459,195.8989155,191.0001303,176.3775059,154.8752183,129.3395101,101.5952681,73.11858488,45.13118823,18.44407538,-6.416239375,-29.24821371,-49.78983184,-68.17536991,-84.53756679,-98.8000342,-110.6518498,-119.6991052,-125.6336805,-128.4020135,-127.99736,-124.4588558,-118.0591747,-109.2077445,-98.37303837,-85.92737141,-72.298847,-58.04761898,-43.82771591,-30.30590816,-17.85770702,-6.552489775,3.792772222,13.4638212,22.67882054,31.46190795,39.71330471,47.26242344,53.90403614,59.52666048,63.90885212,66.81096179,68.03262844,67.49586317,65.33514341,61.82204953,57.28826195,52.09843437,46.60483687,41.11185104,35.81521427,30.75810162,25.85322809,20.99325339,16.06828898,10.9791355,5.67330914,0.177343114,-5.388580313,-10.87974753,-16.16401202,-21.15612461,-25.80326028,-30.04229325,-33.7892157,-36.96617932,-39.49389178,-41.29424533,-42.34457865,-42.64115064,-42.18637948,-40.99119455,-39.08458741,-36.5226295,-33.39039786,-29.79117107,-25.83547333,-21.62949908,-17.26087612,-12.78782458,-8.260695713,-3.738118944,0.705182523,4.976985246,8.979634786,12.61836706,15.8133106,18.51020474,20.67685323,22.30069216,23.38424332,23.94480531,24.00958922,23.6112815,22.7867512,21.57656293,20.02520801,18.17949014,16.08858823,13.80546264,11.38671258,8.892253132,6.380392203
n006,-4.48,298,0.032607452,0.132852805,0.302459107,0.542290872,0.851807508,1.229505956,1.670973504,2.166980907,2.710953323,3.301616024,3.937498852,4.616160368,5.338255721,6.109135348,6.934649794,7.811134315,8.725552023,9.663768923,10.61466579,11.57054555,12.52622136,13.47814063,14.42489829,15.36857453,16.31591644,17.28164665,18.29654455,19.4221312,20.76574926,22.48523619,24.44582097,22.30193219,2.256430439,-51.0850879,-124.8086947,-168.0872399,-174.5400418,-154.8819277,-121.1257864,-82.0312934,-46.61947635,-17.90107779,4.395205249,20.54270923,30.4499902,34.39668086,33.59514244,29.82884459,24.70534737,19.28055125,13.94655446,8.718973273,4.517087238,5.833000066,21.07287496,55.52799334,102.6994012,137.2430561,156.6694578,163.8782847,161.1660759,150.7300253,135.9882004,118.5813617,98.93701576,78.07261428,57.09039047,36.9217627,17.83086596,-0.293751993,-17.64038512,-34.03489804,-49.3764474,-63.97619347,-77.44153025,-88.20694418,-94.82064221,-96.7313765,-94.52918375,-88.92786626,-80.57831111,-70.0867558,-58.0648681,-45.12531162,-31.94609732,-19.19449694,-7.354129024,3.068284373,11.6190713,18.05700067,22.41601346,24.9914746,26.26056049,26.64149224,26.43768723,25.8784134,25.13730136,24.30701916,23.38031238,22.24873452,20.90008887,19.4185492,17.95527152,16.62258804,15.39208221,14.16584032,12.86959852,11.48255166,10.03063298,8.516855855,6.897685161,5.047405438,2.845360059,0.239126269,-2.742986253,-6.013567342,-9.460380178,-12.96789656,-16.40582458,-19.63662948,-22.54390433,-25.03939143,-27.05982335,-28.56586618,-29.52449205,-29.88755238,-29.60803373,-28.70031091,-27.19669512,-25.14464375,-22.6065342,-19.64913641,-16.34050548,-12.75793991,-8.992011523,-5.132945885,-1.277130614,2.487964422,6.085216195,9.442522777,12.49512617,15.18654846,17.47159012,19.31737404,20.7013647,21.61369774,22.05826941,22.05140665,21.61978358,20.79809837,19.62703873,18.15164273,16.41919366,14.47690962,12.37486053,10.16170409,7.884234776,5.587151003,3.31162122,1.09533498
