Mol,HFE,Temp,kh_w_40,kh_w_80,kh_w_120,kh_w_160,kh_w_200,kh_w_240,kh_w_280,kh_w_320,kh_w_360,kh_w_400,kh_w_440,kh_w_480,kh_w_520,kh_w_560,kh_w_600,kh_w_640,kh_w_680,kh_w_720,kh_w_760,kh_w_800,kh_w_840,kh_w_880,kh_w_920,kh_w_960,kh_w_1000,kh_w_1040,kh_w_1080,kh_w_1120,kh_w_1160,kh_w_1200,kh_w_1240,kh_w_1280,kh_w_1320,kh_w_1360,kh_w_1400,kh_w_1440,kh_w_1480,kh_w_1520,kh_w_1560,kh_w_1600,kh_w_1640,kh_w_1680,kh_w_1720,kh_w_1760,kh_w_1800,kh_w_1840,kh_w_1880,kh_w_1920,kh_w_1960,kh_w_2000,kh_w_2040,kh_w_2080,kh_w_2120,kh_w_2160,kh_w_2200,kh_w_2240,kh_w_2280,kh_w_2320,kh_w_2360,kh_w_2400,kh_w_2440,kh_w_2480,kh_w_2520,kh_w_2560,kh_w_2600,kh_w_2640,kh_w_2680,kh_w_2720,kh_w_2760,kh_w_2800,kh_w_2840,kh_w_2880,kh_w_2920,kh_w_2960,kh_w_3000,kh_w_3040,kh_w_3080,kh_w_3120,kh_w_3160,kh_w_3200,kh_w_3240,kh_w_3280,kh_w_3320,kh_w_3360,kh_w_3400,kh_w_3440,kh_w_3480,kh_w_3520,kh_w_3560,kh_w_3600,kh_w_3640,kh_w_3680,kh_w_3720,kh_w_3760,kh_w_3800,kh_w_3840,kh_w_3880,kh_w_3920,kh_w_3960,kh_w_4000,kh_w_4040,kh_w_4080,kh_w_4120,kh_w_4160,kh_w_4200,kh_w_4240,kh_w_4280,kh_w_4320,kh_w_4360,kh_w_4400,kh_w_4440,kh_w_4480,kh_w_4520,kh_w_4560,kh_w_4600,kh_w_4640,kh_w_4680,kh_w_4720,kh_w_4760,kh_w_4800,kh_w_4840,kh_w_4880,kh_w_4920,kh_w_4960,kh_w_5000,kh_w_5040,kh_w_5080,kh_w_5120,kh_w_5160,kh_w_5200,kh_w_5240,kh_w_5280,kh_w_5320,kh_w_5360,kh_w_5400,kh_w_5440,kh_w_5480,kh_w_5520,kh_w_5560,kh_w_5600,kh_w_5640,kh_w_5680,kh_w_5720,kh_w_5760,kh_w_5800,kh_w_5840,kh_w_5880,kh_w_5920,kh_w_5960,kh_w_6000,kh_w_6040,kh_w_6080,kh_w_6120,kh_w_6160,kh_w_6200,kh_w_6240,kh_w_6280,kh_w_6320,kh_w_6360,kh_w_6400
097trim_399,-0.820593909,298,0.055588153,0.225231062,0.509044868,0.906885485,1.417701077,2.038900247,2.766397193,3.595692569,4.522825565,5.544214945,6.656470246,7.856497652,9.141244649,10.50685851,11.94778051,13.45666142,15.0243544,16.63996462,18.29134957,19.96578987,21.65119322,23.33702367,25.01509653,26.68119302,28.33749389,29.99466482,31.67198942,33.40157726,35.23999558,37.25881676,39.51624216,42.04502208,44.85355084,47.8283267,50.31356612,51.10996601,49.72268542,47.05655846,44.56553032,43.26419688,43.47974921,45.06670403,47.60626531,50.11818741,50.27226535,44.67211952,31.18975583,10.967991,-12.20844374,-34.16614529,-52.04040964,-64.41450802,-71.88943832,-75.3020009,-74.65776519,-69.14361691,-57.92780872,-41.16761351,-20.42084351,1.852161804,23.16318455,41.54239735,55.38459404,64.55747991,70.07958859,72.74723719,73.07453521,71.35003554,67.75746496,62.48839407,55.79971106,48.01020521,39.48983593,30.54008488,21.45120741,12.47388739,3.829100778,-4.228035604,-11.43302686,-17.54932088,-22.35967226,-25.69248154,-27.46954808,-27.75754446,-26.77093044,-24.83956459,-22.32871182,-19.59760545,-16.97709125,-14.7582108,-13.15421649,-12.2641359,-12.06728982,-12.43070739,-13.14801307,-14.00385147,-14.81378428,-15.4636925,-15.88739964,-16.02938913,-15.81788885,-15.16618125,-14.0073463,-12.33461799,-10.21326683,-7.77471724,-5.180626913,-2.551150558,0.021164968,2.465100869,4.727908888,6.758832146,8.497132642,9.891549838,10.90008205,11.50987786,11.74570015,11.64460104,11.23848846,10.5542279,9.624069453,8.484113035,7.183011307,5.779935559,4.346110763,2.957907823,1.68416688,0.568777954,-0.378103591,-1.175428115,-1.850995611,-2.422154213,-2.89206897,-3.260462088,-3.538598319,-3.757331729,-3.956751905,-4.168496026,-4.404235403,-4.652260871,-4.888760462,-5.095659305,-5.273023576,-5.433442751,-5.586082683,-5.730072784,-5.855699399,-5.953510683,-6.022358573,-6.066509236,-6.090057178,-6.092137238,-6.055020965,-5.942879543,-5.717958511,-5.35918519,-4.871139595,-4.279459607,-3.622467076,-2.941485591
010brom_40,-0.401464963,298,0.045777201,0.184971499,0.416373514,0.738474784,1.149615657,1.647468562,2.228642226,2.888505184,3.621276404,4.420824517,5.281484525,6.198258387,7.166027308,8.17939171,9.233046608,10.32198992,11.44143349,12.58667441,13.7530167,14.93578808,16.13037418,17.33245661,18.53843659,19.74641408,20.9587202,22.18353169,23.43562733,24.74157386,26.14592638,27.69696093,29.42146076,31.31773498,33.3653217,35.5339851,37.76202917,39.90898075,41.80058003,43.32338348,44.37152581,44.82974631,44.73331708,44.28071797,43.5266267,41.93492846,38.20529556,30.84770076,19.3401433,4.81098802,-10.47723122,-24.19679491,-35.03499381,-42.52714082,-47.13754593,-49.52259965,-50.16984395,-49.31623251,-46.92082285,-42.58315936,-35.43534264,-24.3300401,-8.771484391,10.21158709,28.72056735,42.0519855,51.1439982,56.88027305,59.89615985,60.63402763,59.38567524,56.39608649,51.95511801,46.3809111,39.99349653,33.0944603,25.93577394,18.71691919,11.59956533,4.723648307,-1.758973477,-7.64487372,-12.62252961,-16.48441534,-19.10625937,-20.54058963,-20.94533123,-20.50701709,-19.42068733,-17.89622522,-16.1610079,-14.4493976,-12.99000525,-11.95487866,-11.43159782,-11.42058623,-11.85362841,-12.62491987,-13.60079314,-14.63202676,-15.5916062,-16.3869532,-16.96111753,-17.29833019,-17.40912394,-17.30744474,-17.00116604,-16.4883159,-15.75709172,-14.78600341,-13.54531518,-12.00882352,-10.16360597,-8.014581297,-5.58714764,-2.93288083,-0.145005369,2.654992781,5.342981387,7.805402842,9.943946549,11.68429401,12.98899535,13.85841737,14.31381886,14.38348506,14.08876605,13.45121544,12.49596132,11.25605138,9.771324256,8.086831089,6.253585099,4.338256354,2.409292881,0.530990931,-1.236224386,-2.834638116,-4.219826726,-5.362492815,-6.253199269,-6.901309931,-7.327798009,-7.560325959,-7.6203764,-7.523715116,-7.283009443,-6.911812753,-6.427871739,-5.853258646,-5.214439341,-4.537641847,-3.84566082,-3.158467373,-2.494256154,-1.873569763,-1.322460879,-0.868104275,-0.531523884,-0.318774381,-0.211772518,-0.173307618
224benz_919,-4.137804958,298,0.032285234,0.130788519,0.295499234,0.526424337,0.823503766,1.186045241,1.612339691,2.100428964,2.64913365,3.25706288,3.921690221,4.64040036,5.412089977,6.235861965,7.107964106,8.02358715,8.978432969,9.968050678,10.98634185,12.02623228,13.08124694,14.14792125,15.22523228,16.31395398,17.41788329,18.54470317,19.70545908,20.91119825,22.17458371,23.48879425,23.52218405,13.55161443,-13.02027876,-37.86000927,-46.6407287,-46.16285497,-41.19915039,-33.80217731,-25.25658362,-17.20270594,-9.381342726,-1.521465747,6.389705787,13.44277811,17.00880456,13.97358621,3.683358214,-11.04159714,-25.84376404,-37.16696153,-42.36168982,-40.20181108,-27.74113341,-2.094650079,35.24146167,75.20919466,103.850793,123.1780479,135.5146768,142.2374761,143.8991526,140.7110636,132.9764964,121.5284209,107.3743475,91.43936282,74.30629461,56.24325874,37.59230344,18.79790761,0.253133538,-17.51584073,-33.80309917,-48.19654349,-60.28325378,-69.81008659,-76.83322686,-81.38894436,-83.32538185,-82.47184529,-78.81578145,-72.72621479,-64.76931875,-55.55902908,-45.81190695,-36.1929415,-27.19052324,-19.13603789,-12.26007389,-6.703292639,-2.446716103,0.661251745,2.816294851,4.243717347,5.1871624,5.864715869,6.437904748,6.996287204,7.575634714,8.220094915,9.017909154,10.08725909,11.50381202,13.24946675,15.23559178,17.32205722,19.3690545,21.29173305,23.05134912,24.59254196,25.8440237,26.7034422,27.00698452,26.56769175,25.20080302,22.79992189,19.36390858,15.00538873,9.941840711,4.425697545,-1.318102629,-7.094275815,-12.71890363,-18.04993162,-22.97569488,-27.39731249,-31.22938067,-34.40758846,-36.87042741,-38.56867857,-39.50067451,-39.67535369,-39.05578103,-37.56005297,-35.13138801,-31.819577,-27.77263629,-23.17166332,-18.19416887,-12.99287956,-7.713412619,-2.503445439,2.498833939,7.159698155,11.35682541,15.0060207,18.05033731,20.45293031,22.19908114,23.30943393,23.83135606,23.81937929,23.35028718,22.52299892,21.41898661,20.07881023,18.52506836,16.79550896,14.93148994,12.9670879
081hexa_332,-4.169677846,298.15,0.064563673,0.261128812,0.588514581,1.044957058,1.628361165,2.336058119,3.163826473,4.105224241,5.153576334,6.305322761,7.549792555,8.875794295,10.2741304,11.73800165,13.26237324,14.84158501,16.46617533,18.12283676,19.80234184,21.49446988,23.18873993,24.87739256,26.55617715,28.22243987,29.88007031,31.54416543,33.23653732,32.35595457,-4.550463634,-42.54818412,-51.43252868,-43.50493546,-32.06854926,-25.02885606,-17.7203154,-9.65401999,1.880886546,15.8458861,30.06110968,43.10411545,54.35031811,63.63165766,70.94759194,76.05208236,77.85092866,74.32727168,63.88256956,47.01437668,25.93490739,3.136213524,-17.96425716,-33.86487136,-39.47964831,-28.12569987,2.496799497,42.41350443,70.08793589,87.16530377,96.82261175,100.9516889,100.6094256,96.46112608,88.8098752,77.89242687,64.80398804,50.58173585,36.00153704,21.54967704,7.515327733,-5.706272253,-18.11743902,-29.84383249,-40.65622727,-49.94085773,-56.85994357,-60.87615405,-62.35242564,-61.94174594,-60.27306981,-57.72596238,-54.46743999,-50.52447623,-45.86945786,-40.50747347,-34.54817662,-28.26518913,-21.96568565,-15.9288912,-10.37477083,-5.453261765,-1.226566731,2.294223952,5.154260536,7.4131179,9.151001987,10.53930913,11.74118379,12.87705505,13.995276,14.98815075,15.54431686,15.40849099,14.46657254,12.7539833,10.46975703,7.879974821,5.279129909,2.943946279,1.075066929,-0.244394048,-1.037142242,-1.423363082,-1.605008629,-1.762185488,-2.022576511,-2.459552113,-3.0759922,-3.838451733,-4.699780222,-5.643700769,-6.618171113,-7.548327511,-8.333230462,-8.91734628,-9.266497929,-9.383440243,-9.288179301,-9.015620931,-8.617333934,-8.153389231,-7.672306428,-7.199954263,-6.716774257,-6.188921667,-5.598320863,-4.940947332,-4.219230145,-3.440425686,-2.615161897,-1.750627865,-0.845766173,0.103935108,1.099311987,2.131604282,3.160674193,4.137333445,5.040396012,5.832300225,6.444885971,6.795591489,6.829344686,6.539401776,5.961368569,5.157683418,4.198780471,3.155225767,2.079559754,0.996123409,-0.085644021,-1.154352735
201cume_815,-0.598189831,298.09,0.058228812,0.235518096,0.531072568,0.944093422,1.473519877,2.117005603,2.870184728,3.72729793,4.682313406,5.729413,6.863108871,8.078651256,9.372089849,10.73982799,12.17813935,13.68283769,15.24824983,16.86631168,18.5266829,20.21799709,21.92976613,23.6530969,25.38084241,27.10903175,28.83957309,30.58237767,32.35471571,34.18296279,36.11250776,38.20670749,40.53045706,43.13910719,46.07202281,49.21383407,51.7620147,52.27415998,50.24500516,46.87976135,43.96961594,42.69801791,43.39254035,45.82138668,49.41770671,52.81529369,52.86779128,45.35780041,28.15644502,3.339891609,-24.13270928,-49.31912002,-68.77730896,-81.56422485,-88.87651654,-91.625942,-89.63649317,-81.72148709,-66.73842589,-44.90826071,-18.27009785,10.01733382,36.8078851,59.1972497,75.47425708,85.99004505,91.90807692,94.28618421,93.76268276,90.6593898,85.16633309,77.51591317,68.08720797,57.35825675,45.80765476,33.90141851,21.99848638,10.41395919,-0.502406867,-10.32622822,-18.66239223,-25.19967274,-29.80941301,-32.48506593,-33.35491024,-32.67931004,-30.82773629,-28.2105625,-25.2369719,-22.27752373,-19.66145175,-17.65977318,-16.42543173,-15.99345145,-16.29017174,-17.15394988,-18.3518329,-19.61477141,-20.71038945,-21.46848277,-21.78122426,-21.57781459,-20.80028998,-19.39081956,-17.31779707,-14.61455117,-11.39867487,-7.852244981,-4.167845208,-0.499825561,3.078297115,6.532359442,9.852113653,13.0267789,15.99449012,18.60799534,20.68167348,22.0511661,22.61042555,22.32262097,21.22699663,19.40863772,16.96940284,14.02843927,10.70737536,7.125154901,3.403113006,-0.337187099,-3.976393894,-7.403561434,-10.52558364,-13.27329276,-15.60290167,-17.46859059,-18.81887583,-19.61278107,-19.83611513,-19.51034214,-18.6978158,-17.48657368,-15.96775206,-14.22214831,-12.31198132,-10.27851339,-8.155814872,-5.982932674,-3.801366205,-1.657597323,0.390637971,2.279791453,3.955561904,5.381137127,6.53683865,7.421197431,8.042120544,8.413368872,8.555626496,8.49494188,8.258389663,7.869461004,7.344975396,6.698215861
021benz_92,-6.693327055,298,0.041532875,0.168211091,0.379934693,0.676679018,1.058399034,1.523985349,2.070323413,2.693004215,3.390036852,4.164140349,5.00937618,5.917693674,6.882351732,7.899193126,8.965488654,10.07720093,11.22815885,12.41012849,13.61659946,14.83961199,16.07118635,17.30531978,18.54156751,19.78108829,21.02790649,22.29549415,23.59377135,22.00916403,-18.02874828,-56.69639399,-66.1804066,-58.53566248,-45.92331697,-36.18254279,-26.89079549,-20.10274981,-13.39578468,-5.474361656,3.749394956,14.00234962,24.80530583,35.60268094,45.67365081,53.38893313,55.58510279,49.08338242,33.54966271,12.17024803,-10.83249288,-32.39027549,-49.26612433,-59.74733641,-60.3454965,-45.03982106,-10.72887353,36.05736279,74.84142011,104.9702864,127.7777543,143.132639,150.6625521,150.2496737,141.6259299,127.3936911,109.9233489,90.54477584,70.27160578,49.89325413,29.95105697,10.52082712,-8.090981819,-25.37423464,-41.05547823,-54.61325955,-65.30184574,-72.56480371,-76.61610143,-77.89160438,-76.6346334,-73.00755634,-67.37197373,-60.19710677,-51.87184235,-42.6457854,-32.8349641,-22.97495891,-13.71256813,-5.572769096,1.038462024,5.858700113,8.860891542,10.2771319,10.41445272,9.539658198,7.975776196,6.069797197,4.124431814,2.33119377,0.782425168,-0.44455542,-1.243389082,-1.470586621,-0.999841302,0.199461304,2.0477505,4.345487988,6.84130173,9.399197299,11.93853785,14.37521037,16.61954396,18.53785881,19.90111516,20.53842008,20.3378499,19.25316312,17.22793336,14.32819081,10.7155024,6.588358048,2.150562305,-2.396851549,-6.874902902,-11.08622441,-14.90289014,-18.24411046,-21.05300165,-23.3563225,-25.14538449,-26.47084503,-27.30364734,-27.57516079,-27.21553854,-26.19284474,-24.51843864,-22.23759779,-19.44228123,-16.24703376,-12.7822018,-9.180751675,-5.568218711,-2.050605434,1.281340808,4.330393515,6.99919222,9.215065115,10.98998369,12.31902276,13.19212758,13.6645719,13.77052084,13.51086591,12.92962356,12.10515105,11.12350746,10.04468189,8.906473555,7.726812794,6.520856767,5.310167664
219acet_898,-3.491476358,298,0.01674429,0.068110165,0.154552208,0.276308568,0.433228851,0.62464097,0.849338014,1.10593278,1.392797156,1.707752874,2.048637825,2.414871395,2.808369092,3.231201108,3.681834388,4.157178804,4.654707022,5.171533582,5.703891785,6.247604426,6.797759841,7.348770418,7.898280887,8.448322476,9.002929379,9.568221068,10.15223747,10.76542665,11.42658204,12.13329944,11.58341419,1.202734014,-25.77787743,-51.67061469,-61.36626292,-60.62255059,-53.87182256,-43.94071746,-33.1272441,-23.93162887,-16.45730306,-10.34116752,-5.165517336,-0.629415742,3.165169158,5.570193221,5.913956661,4.252552925,1.450577242,-1.343969582,-2.765980411,-0.273903695,10.35012443,32.75946784,65.52144763,98.43761757,117.0179038,123.8817788,122.6246537,116.2166702,106.5983029,94.81652069,81.21209464,66.81725823,52.08975736,37.5741325,23.66209606,10.36276347,-2.385072364,-14.61476546,-26.31784814,-37.2174056,-46.9118633,-55.13052743,-61.56006307,-66.0443861,-68.78055828,-69.99941172,-69.73712096,-67.91448906,-64.531412,-59.91192599,-54.44814666,-48.45998735,-42.26152921,-36.13894876,-30.34244513,-25.03000106,-20.15990647,-15.52495753,-10.86234296,-5.97479117,-0.807856724,4.535676696,9.836573923,14.84301622,19.43225617,23.53459716,27.12044302,30.16885512,32.62104592,34.40183033,35.44006779,35.73272201,35.37415958,34.4777834,33.14919201,31.46925742,29.49020974,27.23802757,24.71313651,21.88806209,18.73370885,15.24431449,11.45227149,7.425459047,3.260951337,-0.92955733,-5.033734535,-8.943638514,-12.54535701,-15.76876514,-18.57118047,-20.92070205,-22.77746836,-24.12629009,-24.97064762,-25.32247471,-25.2059095,-24.6451456,-23.66915431,-22.31316257,-20.61903494,-18.63490125,-16.41408657,-14.01338415,-11.49189352,-8.910746255,-6.323965468,-3.781754611,-1.329725794,0.992174645,3.149673802,5.114507968,6.864884226,8.385535018,9.666561948,10.70246109,11.49124793,12.03137961,12.32763437,12.38935037,12.22887676,11.86084347,11.30267392,10.57446071,9.699398345,8.700555296,7.602041978,6.428790587
226ethy_921,-3.027789482,298.15,0.032897494,0.133186863,0.300634663,0.53492297,0.835765607,1.202524427,1.633709406,2.127373739,2.681502108,3.293450502,3.960613402,4.681705751,5.457369385,6.287962472,7.170827686,8.101609987,9.075716301,10.08759294,11.13084682,12.19959449,13.28844023,14.39238725,15.50619608,16.62613566,17.75771059,18.91431385,20.11214882,21.37199663,22.72560591,24.17975638,24.21909743,12.57406302,-19.89849709,-54.03928878,-69.9250228,-70.8828522,-62.14486434,-48.19696916,-33.03071992,-19.41050479,-7.470993835,3.125196523,12.67173011,20.95546902,26.88176936,28.76787404,25.59968779,18.11573485,8.502132482,-0.789267898,-7.394032741,-7.739195033,3.604327468,31.51023761,74.6560589,122.5283922,158.2923449,180.5931858,190.3301845,189.0609639,178.6333191,160.8657764,137.2332091,110.1400471,81.88723454,54.15262309,27.78473702,3.257305765,-19.55501508,-40.51121797,-59.52347459,-76.7193958,-91.94949222,-104.8569464,-115.0338113,-122.2304084,-126.54625,-128.1290121,-126.8871975,-122.7284624,-115.7896962,-106.5016907,-95.35903205,-82.86858268,-69.53837972,-55.88427313,-42.43610042,-29.65286158,-17.77386161,-6.746744386,3.674660269,13.70950121,23.35117857,32.44063199,40.80590624,48.31980118,54.94500788,60.66369629,65.40954889,68.97516611,71.06602978,71.45530975,70.11733154,67.22675871,63.09318263,58.07442592,52.48479081,46.54531702,40.38581821,34.09555845,27.7732542,21.48124026,15.2008135,8.876633444,2.472564892,-4.006797465,-10.49788656,-16.88707043,-23.04026566,-28.80972792,-34.037371,-38.61975042,-42.50690018,-45.66918152,-48.07470564,-49.67410524,-50.4163244,-50.27300003,-49.24743128,-47.36906129,-44.69440361,-41.30291527,-37.27030818,-32.67465821,-27.6115662,-22.18916418,-16.5213757,-10.6940108,-4.777231553,1.139893779,6.928825565,12.41527673,17.4263555,21.80426157,25.41501413,28.17134914,30.05313375,31.09128781,31.37449701,31.00412369,30.06622833,28.6311867,26.76328915,24.52884347,21.99699769,19.23253573,16.30006427,13.26433274,10.1851165,7.111840946
158hexa_646,-4.255643174,298.19,0.070365698,0.284173895,0.639050405,1.131748954,1.758906935,2.516858681,3.400166595,4.400650141,5.5098896,6.723582263,8.029933745,9.416058946,10.87066011,12.38428256,13.94896773,15.55608915,17.19636601,18.85822716,20.53432939,22.21657241,23.89642574,25.56679247,27.22190059,28.85939213,30.48426784,32.11274026,33.76536006,32.84445445,-4.544712344,-43.22650004,-52.85247605,-45.61341623,-34.44356057,-27.14448569,-18.94784615,-9.659950436,2.209951321,16.02566065,29.92822051,42.67964352,53.73741562,62.9507014,70.27588268,75.40572288,77.2724098,73.93644311,63.99922152,48.12985753,28.50278041,7.364497068,-12.28538633,-27.15371314,-32.30859169,-21.26019378,8.455511399,47.76309838,74.56503087,89.69140678,96.37718657,96.82643001,92.5545445,84.66593976,73.95543213,61.16540672,47.76476002,34.30413403,21.19845265,8.724246876,-3.063391979,-14.40909274,-25.38798533,-35.59412254,-44.72060098,-52.2651048,-57.50098267,-59.91230619,-59.83262426,-57.87540031,-54.52716032,-50.16909774,-45.07088385,-39.37305122,-33.16965905,-26.4948724,-19.38899605,-12.07627434,-4.924707917,1.629910449,7.228889899,11.61748997,14.66831968,16.38216972,16.87403067,16.33472341,14.92686959,12.91417308,10.59093619,8.238984526,6.057385096,4.153278029,2.52438606,0.98531566,-0.623886285,-2.388020988,-4.280072544,-6.164132039,-7.843442482,-9.103894973,-9.784924491,-9.853947461,-9.419025713,-8.675240528,-7.843126368,-7.071162931,-6.445059699,-6.032358227,-5.855852801,-5.866884892,-5.999481456,-6.212812311,-6.415361498,-6.514766662,-6.412371878,-6.074311137,-5.525902736,-4.797675878,-3.926951045,-2.9643359,-1.982397207,-1.058020206,-0.255799303,0.390969713,0.896421985,1.307165561,1.667007417,1.999008941,2.313049423,2.601559024,2.830777816,3.010413753,3.168243199,3.338524204,3.531582086,3.737082437,3.928951001,4.053309916,4.099125418,4.047061401,3.87979814,3.538548773,2.97571503,2.193297905,1.225383626,0.125216836,-1.043376651,-2.20780806,-3.300602315,-4.27861806,-5.122411827,-5.832035575
182trim_748,-0.59402662,298,0.05731584,0.232134853,0.524312742,0.933327882,1.457587361,2.093682959,2.836476912,3.680431401,4.620760782,5.653598983,6.775879556,7.985063076,9.278247529,10.65133129,12.09833308,13.61148364,15.18137986,16.79722572,18.44730706,20.11954521,21.80252028,23.486244,25.16290637,26.82857914,28.48589725,30.14624994,31.82948104,33.56818411,35.42014396,37.45900012,39.74473046,42.31048302,45.16278574,48.18123654,50.6901349,51.46782438,50.0238623,47.28962726,44.73932849,43.39014013,43.56151588,45.09693529,47.56213408,49.94137594,49.84449303,43.86906194,30.01121767,9.588625239,-13.53764349,-35.25284728,-52.81232887,-64.9004462,-72.07924905,-75.17375488,-74.22983579,-68.49471548,-57.14220979,-40.2808669,-19.38108434,3.154884885,24.79696537,43.66507021,57.88404242,67.14448459,72.55967025,74.96570896,74.91484851,72.73867914,68.65944411,62.8893439,55.69638621,47.42635377,38.55496741,29.38887781,20.15513395,11.04542277,2.270352605,-5.917688544,-13.25016684,-19.48272472,-24.4071746,-27.84120674,-29.65313118,-29.90266718,-28.8051869,-26.71340556,-24.01600571,-21.07954793,-18.23499652,-15.76175936,-13.8680768,-12.65118689,-12.09305182,-12.06815497,-12.3624076,-12.76483851,-13.12784703,-13.35911132,-13.40618609,-13.23154896,-12.78083121,-11.96627018,-10.70189595,-8.960016067,-6.846093749,-4.51242337,-2.087943247,0.299391074,2.553494904,4.591144309,6.344628828,7.765859597,8.81625145,9.473938568,9.734088787,9.611578606,9.161514941,8.438115255,7.474930735,6.296879314,4.92895202,3.408461647,1.795638996,0.162717926,-1.409120522,-2.839991381,-4.062240886,-5.029489445,-5.741326867,-6.223382941,-6.501113667,-6.585598225,-6.471882749,-6.158681995,-5.662198166,-5.023176902,-4.291136394,-3.503477351,-2.67646226,-1.80164875,-0.86797868,0.10950086,1.075089713,1.943273006,2.630516046,3.082202964,3.286430502,3.274211307,3.102765053,2.835497484,2.513374363,2.150761542,1.752613936,1.316765459,0.843942573,0.337310796,-0.20241695,-0.782397371,-1.419846377,-2.134222932
031pent_128,-3.446102861,298,0.046402386,0.187457372,0.421835713,0.747883551,1.163972072,1.668086656,2.257119381,2.927233403,3.673927483,4.491519305,5.374645743,6.32008004,7.327253812,8.394962114,9.517528489,10.68745112,11.89817712,13.1439343,14.41856937,15.71610273,17.02937237,18.34947837,19.66663559,20.97522088,22.27717352,23.58114209,24.90377541,26.27493223,27.74797001,29.35617155,29.63418952,19.04971778,-9.306707356,-34.22737667,-42.10610616,-39.503405,-31.02961324,-19.57353931,-7.271801717,3.255923461,11.97129659,19.33762704,25.75749791,31.24292954,34.73455508,33.96752825,27.10592248,14.65474863,-0.66032048,-15.56003359,-27.12541694,-32.05217995,-26.22380322,-6.59080623,24.67778418,57.91925342,80.47584418,94.90315907,104.0891566,109.7820306,112.647225,112.7803823,109.4089937,102.4466594,92.84597941,81.5365977,69.03175075,55.42053548,41.3303143,26.75248252,11.65489119,-3.754146375,-19.02928175,-33.55141504,-46.69973418,-58.03584347,-67.53543241,-75.21573272,-80.9497309,-84.54240883,-85.87287675,-85.06281679,-82.44129135,-78.43794963,-73.46954436,-67.9016025,-62.02516212,-56.01739789,-49.84405774,-43.29547293,-36.16948892,-28.42844749,-20.24856964,-11.94758906,-3.861804059,3.781585848,10.87708291,17.36363365,23.22526308,28.53949023,33.26513606,37.2270799,40.33007951,42.49363834,43.7302074,44.13382391,43.79685766,42.77464999,41.09595229,38.74437461,35.71162301,32.03462118,27.80199054,23.16747619,18.29881167,13.36305088,8.50198684,3.815822219,-0.636570441,-4.80878959,-8.63960048,-12.07292784,-15.05167591,-17.52630575,-19.4908582,-20.99403633,-22.11900363,-22.94183141,-23.49723412,-23.8105376,-23.87476056,-23.66040739,-23.13344678,-22.26599597,-21.04349945,-19.47707318,-17.60400183,-15.4815491,-13.16207214,-10.71040006,-8.201809311,-5.712677484,-3.308617634,-1.033921567,1.092145834,3.068343625,4.898936179,6.580775099,8.093875818,9.401850413,10.46204964,11.23753995,11.70660316,11.86846096,11.74196952,11.36166236,10.76326294,9.979906769,9.038401105,7.962853787
