Mol,HFE,Temp,hnc_w_40,hnc_w_80,hnc_w_120,hnc_w_160,hnc_w_200,hnc_w_240,hnc_w_280,hnc_w_320,hnc_w_360,hnc_w_400,hnc_w_440,hnc_w_480,hnc_w_520,hnc_w_560,hnc_w_600,hnc_w_640,hnc_w_680,hnc_w_720,hnc_w_760,hnc_w_800,hnc_w_840,hnc_w_880,hnc_w_920,hnc_w_960,hnc_w_1000,hnc_w_1040,hnc_w_1080,hnc_w_1120,hnc_w_1160,hnc_w_1200,hnc_w_1240,hnc_w_1280,hnc_w_1320,hnc_w_1360,hnc_w_1400,hnc_w_1440,hnc_w_1480,hnc_w_1520,hnc_w_1560,hnc_w_1600,hnc_w_1640,hnc_w_1680,hnc_w_1720,hnc_w_1760,hnc_w_1800,hnc_w_1840,hnc_w_1880,hnc_w_1920,hnc_w_1960,hnc_w_2000,hnc_w_2040,hnc_w_2080,hnc_w_2120,hnc_w_2160,hnc_w_2200,hnc_w_2240,hnc_w_2280,hnc_w_2320,hnc_w_2360,hnc_w_2400,hnc_w_2440,hnc_w_2480,hnc_w_2520,hnc_w_2560,hnc_w_2600,hnc_w_2640,hnc_w_2680,hnc_w_2720,hnc_w_2760,hnc_w_2800,hnc_w_2840,hnc_w_2880,hnc_w_2920,hnc_w_2960,hnc_w_3000,hnc_w_3040,hnc_w_3080,hnc_w_3120,hnc_w_3160,hnc_w_3200,hnc_w_3240,hnc_w_3280,hnc_w_3320,hnc_w_3360,hnc_w_3400,hnc_w_3440,hnc_w_3480,hnc_w_3520,hnc_w_3560,hnc_w_3600,hnc_w_3640,hnc_w_3680,hnc_w_3720,hnc_w_3760,hnc_w_3800,hnc_w_3840,hnc_w_3880,hnc_w_3920,hnc_w_3960,hnc_w_4000,hnc_w_4040,hnc_w_4080,hnc_w_4120,hnc_w_4160,hnc_w_4200,hnc_w_4240,hnc_w_4280,hnc_w_4320,hnc_w_4360,hnc_w_4400,hnc_w_4440,hnc_w_4480,hnc_w_4520,hnc_w_4560,hnc_w_4600,hnc_w_4640,hnc_w_4680,hnc_w_4720,hnc_w_4760,hnc_w_4800,hnc_w_4840,hnc_w_4880,hnc_w_4920,hnc_w_4960,hnc_w_5000,hnc_w_5040,hnc_w_5080,hnc_w_5120,hnc_w_5160,hnc_w_5200,hnc_w_5240,hnc_w_5280,hnc_w_5320,hnc_w_5360,hnc_w_5400,hnc_w_5440,hnc_w_5480,hnc_w_5520,hnc_w_5560,hnc_w_5600,hnc_w_5640,hnc_w_5680,hnc_w_5720,hnc_w_5760,hnc_w_5800,hnc_w_5840,hnc_w_5880,hnc_w_5920,hnc_w_5960,hnc_w_6000,hnc_w_6040,hnc_w_6080,hnc_w_6120,hnc_w_6160,hnc_w_6200,hnc_w_6240,hnc_w_6280,hnc_w_6320,hnc_w_6360,hnc_w_6400
0032but,-0.16,298,0.028527334,0.115174011,0.258945006,0.458685727,0.713387727,1.021988735,1.382897589,1.793646979,2.250852535,2.750580614,3.289131679,3.863622152,4.472089504,5.112805309,5.783891304,6.483230933,7.208287867,7.956361374,8.724823141,9.510987162,10.31180497,11.12392859,11.94407637,12.76997457,13.60220255,14.44600734,15.31114154,16.20970204,17.15451759,18.157967,19.23025418,20.37794389,21.60456294,22.91268436,24.30052911,25.74798364,27.19027362,28.47944205,29.42325081,29.94057369,30.13318362,30.1891129,30.2453621,30.20614063,29.45237547,26.85913228,21.53623665,13.63140164,4.305771272,-4.964656884,-13.0084487,-19.0987045,-23.32194507,-26.11279602,-27.80226358,-28.50811623,-27.98418143,-25.54721798,-20.39378665,-12.25034756,-1.714003803,9.519870539,18.83061264,25.95136008,31.06679095,34.2572979,35.73264701,35.78670874,34.63762062,32.47819759,29.50518475,25.92763933,21.94634606,17.73931767,13.45002816,9.184088437,5.028082125,1.084415857,-2.5344452,-5.694000215,-8.247890729,-10.05644574,-11.10391482,-11.49440469,-11.39689733,-10.97804612,-10.37291669,-9.690387182,-9.022360944,-8.446875591,-8.020245949,-7.778575826,-7.730196168,-7.857601383,-8.128659319,-8.498282084,-8.904731068,-9.288605123,-9.609583156,-9.841220419,-9.971923198,-10.00033867,-9.924056762,-9.730162422,-9.396230893,-8.896329163,-8.208112679,-7.316912801,-6.22232587,-4.943648134,-3.521085065,-2.0081112,-0.458542632,1.071242017,2.542071202,3.918425294,5.161243971,6.227099493,7.073055054,7.664764929,7.985030904,8.031494982,7.821429385,7.38634173,6.765726074,5.993671312,5.092877542,4.083062025,2.986200014,1.830982144,0.657370378,-0.487669207,-1.5571917,-2.510294877,-3.322958759,-3.985268512,-4.493112211,-4.846667104,-5.052827776,-5.125450448,-5.082201889,-4.944615742,-4.734406298,-4.471209561,-4.172193388,-3.851582775,-3.520149868,-3.185942517,-2.855120279,-2.529700618,-2.209852816,-1.896381118,-1.591824132,-1.301773502,-1.031726564,-0.784032948,-0.557295578,-0.346410303,-0.144616083,0.053281938
0412clt,-1.92,298,0.04104366,0.165931824,0.373899876,0.664173399,1.035954611,1.487753037,2.016644354,2.618209868,3.287202657,4.018793094,4.809190723,5.655598908,6.555811127,7.507198293,8.505889631,9.547267291,10.62654031,11.73900786,12.8800556,14.04529721,15.23052257,16.43225714,17.64846191,18.87892763,20.12632591,21.39732679,22.70475292,24.07227339,25.53417988,27.12290528,28.85903022,30.75054064,32.79838367,34.99889214,37.32471234,39.63301779,41.58494701,42.83032077,43.30776462,43.26713493,43.05515872,42.93772179,42.98292524,42.75669304,40.87114053,35.41128086,25.50047066,12.25656067,-1.912975572,-14.68965424,-24.45047484,-30.76869889,-34.50069288,-36.28818536,-36.33452985,-34.14873628,-28.60274077,-18.73166634,-4.743426095,11.67734403,26.70438413,38.20365807,46.11619402,50.46008785,51.99002039,51.42847828,49.31745851,45.96417781,41.60834859,36.48542583,30.83809063,24.90331416,18.88028699,12.93193232,7.186953809,1.729202095,-3.34090833,-7.846083384,-11.61996425,-14.52065131,-16.47724174,-17.52325442,-17.74283114,-17.27188667,-16.29857451,-15.0282248,-13.65273222,-12.33721952,-11.22819914,-10.44579496,-10.06060807,-10.07645532,-10.45446003,-11.12721512,-11.99247716,-12.92799458,-13.81593086,-14.57261354,-15.14463285,-15.49874223,-15.60728608,-15.43250537,-14.92373786,-14.0413153,-12.77265626,-11.14025583,-9.201292012,-7.034863231,-4.716627302,-2.297105348,0.188887458,2.708067097,5.19892637,7.553457371,9.637157791,11.32556855,12.53015539,13.20694315,13.35882567,13.02980628,12.27997865,11.17225995,9.764803631,8.112593836,6.27985481,4.336464303,2.351734283,0.380923396,-1.536806555,-3.368816284,-5.074733653,-6.598031515,-7.887777806,-8.903348663,-9.620612923,-10.03739371,-10.17606249,-10.07397706,-9.769154171,-9.294512141,-8.677248498,-7.942939202,-7.118301788,-6.23723503,-5.330123744,-4.417220709,-3.512218827,-2.625427591,-1.768154006,-0.954100518,-0.200624327,0.472909586,1.047755884,1.509669189,1.857210628,2.108928315,2.285215634,2.403841076,2.47723247,2.510474168
test1036,-8.2,298,0.107267837,0.434988241,0.983929905,1.754468606,2.745980405,3.955336672,5.375476312,6.994224284,8.79612665,10.76842781,12.9048832,15.20446273,17.66773004,20.29086703,23.06129884,25.9612698,28.97275428,32.07749101,35.25542154,38.48709408,41.75860718,45.06186638,48.39258917,51.75291953,55.15470107,58.61944441,62.17761094,65.86733692,69.71298217,72.99850975,69.78232356,46.53840054,-0.850481511,-50.17292729,-76.99974061,-78.19152356,-63.37994912,-42.17561149,-20.18817859,0.363712798,19.02247416,35.82154884,50.15730757,60.10742802,63.03236669,57.1141489,42.85164202,23.39080881,3.288060109,-12.70342817,-19.01068869,-9.071833203,23.25155017,79.7605679,153.7291782,231.3999065,295.1832502,335.9564517,353.4073058,349.0421794,326.4915884,289.9725753,244.1375147,193.3485147,141.6066171,91.49609009,44.84602867,2.786286886,-34.67782684,-67.87757037,-97.06827252,-122.3504308,-143.6694777,-160.8469141,-173.6883974,-182.0862179,-186.1297373,-186.0643705,-182.1243596,-174.5188746,-163.5720502,-149.6801404,-133.233962,-114.6051241,-94.30161796,-73.07301599,-51.87854395,-31.68510817,-13.28293945,2.84050944,16.54332448,27.99439588,37.49505371,45.39734323,51.9948259,57.48373543,61.95551865,65.34094936,67.38539399,67.74397178,66.18206706,62.78469841,57.99172237,52.42904834,46.7428417,41.34613638,36.39757337,31.8934146,27.76851366,23.94048393,20.29087831,16.67449027,12.92242137,8.903805562,4.56160629,-0.130734898,-5.187247386,-10.59512549,-16.28920123,-22.1462964,-27.97449112,-33.51031851,-38.52171928,-42.81967163,-46.25291406,-48.74681896,-50.32429137,-51.06982544,-51.02786904,-50.20270186,-48.60993228,-46.26969094,-43.19974517,-39.45542048,-35.12880856,-30.31477755,-25.11295072,-19.58194396,-13.79140541,-7.921535641,-2.257137131,2.936603944,7.51756001,11.43879379,14.70553597,17.31064411,19.22274854,20.43469251,20.97814148,20.90078491,20.22426418,18.94786135,17.08367558,14.69379822,11.91863225,8.958294013,6.019261935,3.282953907,0.840951249,-1.313370075
test1040,-8,298,0.138803002,0.560787204,1.262392768,2.239427319,3.487254821,4.999796578,6.768374313,8.781343241,11.02503803,13.48555855,16.1497981,19.00521561,22.03788728,25.23085602,28.56451361,32.01739408,35.56743942,39.19249632,42.87033275,46.5783484,50.29376811,53.99496594,57.66465541,61.29489942,64.89170723,68.47721476,72.0885816,75.77464347,79.58277692,83.54307526,87.63084972,91.40924705,93.35165324,91.71581909,86.11559642,77.90073592,69.71777263,63.80856729,60.85756021,60.39658783,61.61466947,63.7829632,66.16738157,67.40729151,64.95584542,55.92391505,39.30863396,17.25575727,-5.991335412,-26.1633272,-39.05408556,-39.86050152,-23.48528034,11.21491685,57.61662252,100.4438706,125.1721268,134.6986463,133.3909391,125.2460619,113.4041802,99.9872686,85.87230244,71.7118278,57.96437049,44.89229787,32.61304593,20.99005586,10.01142636,-0.192466977,-9.698155523,-18.51019003,-26.46885615,-33.26805165,-38.62551865,-42.46124881,-45.01240159,-46.52931298,-47.1470949,-46.93191077,-45.9810657,-44.36937106,-42.14665401,-39.36522745,-36.10032305,-32.52188384,-28.85113305,-25.33972667,-22.18488111,-19.47334275,-17.18903022,-15.26165334,-13.60436685,-12.13313505,-10.78217677,-9.520093222,-8.350464022,-7.278412658,-6.265124776,-5.20518706,-4.027578636,-2.791089868,-1.693140944,-0.856883309,-0.280640499,0.163618059,0.703733883,1.554569914,2.734704466,4.144490192,5.622914687,6.990289111,8.086155247,8.821907093,9.163991477,9.078486861,8.51215446,7.414283034,5.762472734,3.594281033,1.039579708,-1.6906846,-4.326525799,-6.613389514,-8.399656331,-9.650089574,-10.4387552,-10.87286459,-11.08755141,-11.25006485,-11.49672629,-11.92381603,-12.56072148,-13.33246638,-14.10542818,-14.73074739,-15.08652708,-15.11663968,-14.84433994,-14.35596539,-13.76333577,-13.16155189,-12.59807055,-12.04761423,-11.41089282,-10.58182034,-9.519499082,-8.266942775,-6.914921642,-5.555826426,-4.248968724,-3.0268102,-1.899204266,-0.889071212,-0.048890752,0.550147043,0.879084489,0.963648847,0.862975445,0.656956353
test1018,-3.4,298,0.111404597,0.452287511,1.025428587,1.833573887,2.876408528,4.14806674,5.636539497,7.3251464,9.194896439,11.22592323,13.39910635,15.69730063,18.10525493,20.60799537,23.18991529,25.83569023,28.53079032,31.26105607,34.01149495,36.76688492,39.51424206,42.24537408,44.95867884,47.65844297,50.35100419,53.04090178,55.7322699,58.42700763,61.12216124,63.80894147,66.47357332,69.10043098,71.67461908,74.18360769,76.61620179,78.90986162,80.77722083,81.65497878,81.04685527,78.8467581,75.30904669,70.86165706,65.88372532,60.44275589,53.91012029,45.0952872,33.3905266,19.64729508,5.677066094,-6.741990004,-16.70091796,-24.44926529,-30.45519376,-35.00059548,-37.20891737,-33.02307268,-15.26951812,20.98269843,72.35341957,120.7859833,148.9004702,161.5043978,163.0729144,156.987297,145.741845,131.131654,114.4290181,96.56946854,78.29265279,60.17479914,42.62379993,25.98640924,10.7656945,-2.966402955,-15.16239594,-25.81103437,-34.88605983,-42.24407777,-47.6748657,-51.1381034,-53.06760452,-53.97968633,-54.26999569,-54.2320788,-54.07537069,-53.93916815,-53.90126098,-53.9816654,-54.15057575,-54.33563355,-54.42731705,-54.26140531,-53.59513089,-52.22294165,-50.06355542,-47.25984297,-44.03177041,-40.55959945,-36.98790857,-33.43692934,-29.99012106,-26.68030244,-23.53898096,-20.58497735,-17.80665103,-15.15662605,-12.57206622,-9.992840224,-7.360812321,-4.624834239,-1.748037747,1.30558116,4.612362431,8.257771261,12.28161966,16.5716421,20.82868784,24.72194572,28.01278772,30.55195502,32.25707459,33.09270881,33.06491686,32.18827974,30.47876685,27.95406742,24.6495704,20.57296225,15.79838158,10.5202647,5.024763074,-0.40701758,-5.546283171,-10.22465455,-14.33500264,-17.79391145,-20.5045128,-22.37534072,-23.40003598,-23.70681105,-23.46397914,-22.81872261,-21.90136957,-20.82110072,-19.62857079,-18.33443266,-16.95934978,-15.53729669,-14.11030592,-12.72311402,-11.41344219,-10.20587641,-9.118844921,-8.155995007,-7.3043274,-6.538604761,-5.818016412,-5.074764786,-4.226434712,-3.204075743
0143dip,-1.27,298,0.064742586,0.261411563,0.588007754,1.042568484,1.62366467,2.329593321,3.157010708,4.100004366,5.150294924,6.298510634,7.535855712,8.855140458,10.25032614,11.71533389,13.24339805,14.82709686,16.45802394,18.12700526,19.82458344,21.54076352,23.26531503,24.98863495,26.70280847,28.40372817,30.09451963,31.78864655,33.50872482,35.27893579,37.11780674,39.03674309,41.03837862,43.11517851,45.25127644,47.42764959,49.60558515,51.68121801,53.49247353,54.89021228,55.75046392,56.01316849,55.78033176,55.28788466,54.74904436,54.07138673,52.31772381,47.58093359,38.25077132,24.57487608,8.665949191,-6.81873341,-19.88181483,-29.34460563,-35.54158396,-39.17775067,-40.70986197,-40.38019603,-38.1606313,-33.82438807,-27.03927327,-17.59526106,-5.807364821,7.302939604,19.94924965,30.63099192,38.21754996,43.09757544,45.79178692,46.61884,45.79620922,43.49049107,39.90224997,35.28532664,29.92705587,24.11599765,18.101905,12.07725312,6.23286087,0.735537174,-4.307838035,-8.785290519,-12.57126439,-15.53384607,-17.5652477,-18.65082071,-18.87247545,-18.3826019,-17.35054408,-15.95171407,-14.36264625,-12.76789982,-11.34703794,-10.23625539,-9.507001013,-9.191790215,-9.303252707,-9.817664045,-10.64125409,-11.62846038,-12.60650808,-13.44822545,-14.08948912,-14.51687933,-14.74986992,-14.82002448,-14.76363397,-14.61001838,-14.36713002,-13.99893987,-13.42774379,-12.56351776,-11.3430233,-9.761693843,-7.874270786,-5.77576034,-3.574441841,-1.37463756,0.730438891,2.655123356,4.323939094,5.709231783,6.804719181,7.616239842,8.157876548,8.446020021,8.497395145,8.330208705,7.967291368,7.438264923,6.781288976,6.038403939,5.250578664,4.454221242,3.677331892,2.937903454,2.241840249,1.584138287,0.958167966,0.367000342,-0.176422422,-0.659365164,-1.076825438,-1.433934916,-1.748448742,-2.042028379,-2.334777487,-2.63971611,-2.956934648,-3.281720742,-3.603264604,-3.902673531,-4.157234865,-4.353883961,-4.494009037,-4.589132228,-4.651503742,-4.682627098,-4.673849754,-4.614914166,-4.502248715,-4.340123314
0008noc,2.89,298,0.08979024,0.361602916,0.810214163,1.429904739,2.216140304,3.164791092,4.269997829,5.522655693,6.910643691,8.42057214,10.03922034,11.75361376,13.55074495,15.41780349,17.34358524,19.31922974,21.33664875,23.38672219,25.45890589,27.54181563,29.62393926,31.69442004,33.7440621,35.76793321,37.7699758,39.7679273,41.79199766,43.87261913,46.02796945,48.2629086,50.57214553,52.94106253,55.34772236,57.76455102,60.1192779,62.20629522,63.73424516,64.56402384,64.82194147,64.77638647,64.67144306,64.6498566,64.73567541,64.65920602,63.266703,58.28948255,47.74405652,31.81607794,12.96801312,-5.603526836,-21.41821106,-32.97019792,-40.66605304,-45.28018929,-47.28364241,-46.81130438,-43.86726262,-38.42035163,-30.71107111,-21.27643332,-10.87061728,-0.269309073,9.70377674,18.34265563,25.65227618,31.67160263,36.38068236,39.62554941,41.20210398,41.01665769,39.1591427,35.87978248,31.5280868,26.48217968,21.07192763,15.54674707,10.11724121,4.955833053,0.204535237,-4.010231789,-7.575643322,-10.37970009,-12.33955144,-13.41740589,-13.63828806,-13.08699786,-11.89029006,-10.22806162,-8.358431991,-6.622913251,-5.370683014,-4.86289231,-5.197370854,-6.326804824,-8.097095572,-10.27533369,-12.5939257,-14.76887528,-16.57605899,-17.90275666,-18.76691593,-19.28409997,-19.61054999,-19.86434867,-20.08520982,-20.23740655,-20.22882031,-19.92555458,-19.19468173,-17.95240875,-16.19393532,-13.98902794,-11.452999,-8.721445975,-5.909415188,-3.117226036,-0.441180096,2.046038564,4.280602024,6.221184987,7.857098932,9.193683199,10.24767219,11.03605045,11.57019293,11.85899422,11.91257343,11.74517139,11.37116651,10.78813122,9.97033481,8.890002528,7.553022966,6.017739961,4.379088494,2.739534035,1.176775051,-0.271017779,-1.595536965,-2.796748601,-3.863101567,-4.777696839,-5.521783401,-6.084344881,-6.46539358,-6.675920024,-6.735121883,-6.660264389,-6.462385112,-6.16102648,-5.796374049,-5.423920575,-5.09338497,-4.825249074,-4.604910123,-4.396315456,-4.164363176,-3.892133832,-3.581041241,-3.243577959
0085non,-2.67,298,0.086117506,0.347777226,0.782106546,1.385287569,2.153255633,3.08129679,4.163348814,5.391661243,6.756997917,8.24946817,9.858913767,11.57489347,13.38652885,15.2824539,17.25136753,19.28286364,21.36722264,23.49482786,25.65523563,27.83655057,30.02604205,32.2129496,34.39127049,36.56147476,38.73232304,40.92267921,43.15952628,45.46715041,47.85727551,50.33200283,52.82823381,54.58605333,53.61316228,49.53819051,45.01450089,42.43605594,42.13501894,43.36819051,45.38482698,47.7453409,50.24598075,52.73267785,54.83482798,55.67363828,53.79828023,47.58449233,36.25488615,20.7848774,3.612922595,-12.54092644,-25.62100971,-33.88010596,-36.08186607,-31.01114719,-18.8508542,-1.904031245,15.49595477,29.25171452,39.96225487,47.96923241,53.42769677,56.48748822,57.2634162,55.77622666,52.66141876,48.46139589,43.53894446,38.0356781,32.07433182,25.79186819,19.14382218,12.2025845,5.152633697,-1.740548691,-8.206940713,-14.03291294,-19.08081575,-23.29994049,-26.66660166,-29.14221926,-30.70383011,-31.37268136,-31.208836,-30.29091674,-28.73414384,-26.67682942,-24.24727679,-21.56893174,-18.78604303,-16.08472692,-13.67299312,-11.73394135,-10.37446033,-9.58288176,-9.263842046,-9.259471826,-9.36849894,-9.402740782,-9.20123599,-8.69805241,-7.940116673,-7.034335869,-6.076923557,-5.119738945,-4.194449367,-3.309367645,-2.478514,-1.693445429,-0.907176584,-0.063366501,0.857287087,1.819151079,2.75230554,3.583804389,4.257722437,4.739581436,5.009851336,5.047128524,4.846570914,4.411135921,3.752943552,2.906447143,1.919860468,0.842696487,-0.28038186,-1.416414592,-2.548008983,-3.673239787,-4.792230311,-5.884809136,-6.904802866,-7.794204578,-8.491250348,-8.942229285,-9.108176489,-8.971567869,-8.53325386,-7.813579781,-6.854041021,-5.716278426,-4.48390485,-3.249605969,-2.096036507,-1.079505063,-0.2127502,0.519824871,1.149224016,1.702491719,2.191298556,2.598288001,2.885352222,3.015597641,2.977691016,2.797920238,2.524897484,2.211706803,1.895318547,1.596335597,1.325378922,1.088112923
0217wat,-6.31,298,0.008835762,0.035743109,0.080388078,0.14198796,0.219458156,0.31157209,0.417038985,0.534529993,0.662754748,0.801259219,0.951846449,1.116846099,1.295594792,1.484986192,1.682386369,1.886879411,2.098587139,2.317688963,2.544018229,2.777103998,3.016393651,3.261696523,3.51418556,3.778496526,4.06619161,4.399991258,4.817232571,5.350812363,5.19696363,-0.305977337,-12.85705756,-23.49747835,-25.89970739,-22.32709983,-17.43323794,-13.61996144,-11.00149712,-8.879204263,-6.854633287,-4.886177373,-3.101241571,-1.664321305,-0.719852644,-0.37655872,-0.709930064,-1.77053596,-3.590168983,-6.183912899,-9.556723491,-13.75136145,-18.74621631,-23.40445588,-23.59208062,-12.49750686,14.36177902,45.32727939,64.28082,74.01827908,76.9570924,75.13530087,70.11121854,63.07166705,54.80226331,45.78773624,36.37564772,26.85221746,17.44743332,8.333094683,-0.375061221,-8.605378818,-16.31500719,-23.43674113,-29.74903651,-34.75666538,-37.80574238,-38.71750218,-37.94604162,-35.89413242,-32.96923736,-29.51107849,-25.78034923,-21.97595386,-18.24753391,-14.70511788,-11.44593432,-8.584912399,-6.11514513,-4.003729012,-2.215482749,-0.713460372,0.536962303,1.565708102,2.398135743,3.062520892,3.588757652,4.004411566,4.331090707,4.588342048,4.794122349,4.964475437,5.114954475,5.261622001,5.421808593,5.614644623,5.859520492,6.173069445,6.569287047,7.052758669,7.597006494,8.113509141,8.527854557,8.769479088,8.781716849,8.536998641,8.02267582,7.246991518,6.240372627,5.036982212,3.680378926,2.219692398,0.706446638,-0.808243589,-2.276875629,-3.654144504,-4.899308875,-5.977257649,-6.858964896,-7.522095959,-7.952587019,-8.146696325,-8.110758021,-7.860047435,-7.417338656,-6.810849779,-6.070563625,-5.229296446,-4.322301624,-3.383419503,-2.444046005,-1.532277456,-0.673727207,0.111596877,0.805328032,1.396865524,1.881592589,2.258716396,2.530803523,2.703263483,2.783809757,2.782315574,2.70927532,2.57571271,2.393029845,2.172701635,1.926013575,1.663777792,1.395977743,1.131533304,0.878109416,0.641937655
0087pro,-6.47,298,0.027722167,0.112007418,0.252119147,0.447209186,0.696423499,0.998604134,1.35217364,1.755077929,2.206104431,2.706810774,3.256097017,3.849755741,4.484377553,5.15787691,5.868405595,6.613451582,7.388554587,8.18840802,9.008600352,9.844533673,10.69192227,11.54683743,12.40639483,13.27021263,14.14308587,15.04042081,15.939956,14.07206841,-3.181113888,-22.61631378,-27.10056322,-23.71533359,-19.21034671,-16.08762077,-14.54820389,-12.75472125,-9.385886317,-4.716319555,0.510151947,5.691954545,10.48676614,14.7371433,18.36751462,21.26148239,23.05619778,23.05281976,20.6120215,15.70353993,8.814475109,0.72978701,-6.609354209,-9.31649313,-1.536441948,21.30183463,57.66861068,96.52620468,123.9536351,138.8476919,143.5736351,139.7853956,128.852567,112.2337617,91.47165624,68.2999327,44.35442432,21.04658167,0.256270792,-17.71197455,-33.26862293,-46.79960391,-58.27249762,-67.74052274,-75.19160286,-80.38056937,-83.10365208,-83.38050015,-81.51094773,-77.89055258,-72.83872716,-66.64594657,-59.62818596,-52.05187534,-44.14780875,-36.1965052,-28.45121358,-21.10900885,-14.30142731,-8.084363414,-2.456807971,2.619607647,7.196998395,11.31656762,14.9788238,18.16421255,20.89107606,23.17819452,25.02074314,26.36027677,27.09032713,27.06942197,26.2919057,24.95027575,23.30915499,21.55584923,19.81099245,18.15224501,16.62623511,15.23764273,13.9394225,12.64944834,11.26965205,9.704771887,7.87666872,5.738938574,3.309679015,0.65824377,-2.111460559,-4.87829519,-7.520199934,-9.942238707,-12.06722454,-13.84698662,-15.24808054,-16.243934,-16.82223424,-16.99460864,-16.79808996,-16.28599305,-15.51858154,-14.53927962,-13.3702,-12.02971254,-10.54050792,-8.932548517,-7.242162358,-5.51799033,-3.825366202,-2.214461454,-0.713199698,0.665847629,1.915113441,3.027919217,3.990651324,4.787461607,5.408790302,5.855324611,6.132877151,6.248845365,6.210363606,6.026610588,5.706676058,5.265326376,4.727464433,4.121544693,3.47336009,2.803091995,2.124524291,1.446389928,0.77937794,0.135951749
0095eth,-3.1,298,0.03157066,0.128037856,0.289646547,0.516660023,0.809382015,1.167539844,1.58958075,2.072459305,2.612679671,3.208233195,3.858396185,4.562432835,5.32007435,6.13059068,6.990896604,7.896326564,8.841600513,9.820089906,10.82408481,11.84644827,12.88392667,13.93679455,15.00592261,16.09410249,17.20830457,18.35949807,19.56176835,20.83062301,22.17926401,23.60667546,24.53952955,20.32447731,4.964888039,-14.83481064,-26.92547837,-28.83234097,-23.92564935,-16.08819023,-7.841763466,-0.086757293,7.022051303,13.50502314,19.06443731,22.79443659,23.6191999,21.1516291,16.0362526,9.588675,3.195302281,-2.071582713,-5.438202539,-5.765829313,-0.918965994,11.70798525,32.72990577,59.36489159,86.41468787,107.3556837,120.0501237,124.0454118,119.8042183,109.0023422,93.31748351,74.56511818,54.52537903,34.74916845,16.56825139,0.645192507,-13.31078041,-25.58530421,-36.37854001,-45.77129505,-53.8609723,-60.64528207,-66.03609974,-69.91182219,-72.15801763,-72.71584306,-71.6172525,-68.99289175,-65.00071378,-59.81028167,-53.61077652,-46.60716086,-39.06037159,-31.28023818,-23.55275988,-16.05909473,-8.878833141,-2.03539435,4.39545793,10.37952559,15.82777702,20.74272252,25.17083217,29.13876575,32.62678834,35.54557437,37.73090118,39.01178645,39.28365928,38.56605045,37.01917425,34.84951576,32.24636549,29.36402711,26.32039323,23.21261566,20.12526194,17.10584712,14.15009373,11.20066698,8.176672525,4.99960922,1.622961926,-1.952367126,-5.679924932,-9.479299921,-13.23011375,-16.83000166,-20.1807458,-23.21270724,-25.87397272,-28.11150853,-29.86341881,-31.06891778,-31.68835527,-31.70940303,-31.14596107,-30.02635328,-28.39232487,-26.29121044,-23.78007251,-20.92250096,-17.78317771,-14.42553062,-10.90711895,-7.294920169,-3.66949531,-0.119979101,3.260114679,6.377417957,9.157720099,11.55207022,13.53063929,15.09171135,16.251182,17.02742001,17.44230078,17.51751998,17.27648584,16.74488127,15.95066009,14.92434259,13.6999719,12.31250958,10.79570221,9.180002528,7.495695589,5.775024852
