Mol,HFE,Temp,gf_w_40,gf_w_80,gf_w_120,gf_w_160,gf_w_200,gf_w_240,gf_w_280,gf_w_320,gf_w_360,gf_w_400,gf_w_440,gf_w_480,gf_w_520,gf_w_560,gf_w_600,gf_w_640,gf_w_680,gf_w_720,gf_w_760,gf_w_800,gf_w_840,gf_w_880,gf_w_920,gf_w_960,gf_w_1000,gf_w_1040,gf_w_1080,gf_w_1120,gf_w_1160,gf_w_1200,gf_w_1240,gf_w_1280,gf_w_1320,gf_w_1360,gf_w_1400,gf_w_1440,gf_w_1480,gf_w_1520,gf_w_1560,gf_w_1600,gf_w_1640,gf_w_1680,gf_w_1720,gf_w_1760,gf_w_1800,gf_w_1840,gf_w_1880,gf_w_1920,gf_w_1960,gf_w_2000,gf_w_2040,gf_w_2080,gf_w_2120,gf_w_2160,gf_w_2200,gf_w_2240,gf_w_2280,gf_w_2320,gf_w_2360,gf_w_2400,gf_w_2440,gf_w_2480,gf_w_2520,gf_w_2560,gf_w_2600,gf_w_2640,gf_w_2680,gf_w_2720,gf_w_2760,gf_w_2800,gf_w_2840,gf_w_2880,gf_w_2920,gf_w_2960,gf_w_3000,gf_w_3040,gf_w_3080,gf_w_3120,gf_w_3160,gf_w_3200,gf_w_3240,gf_w_3280,gf_w_3320,gf_w_3360,gf_w_3400,gf_w_3440,gf_w_3480,gf_w_3520,gf_w_3560,gf_w_3600,gf_w_3640,gf_w_3680,gf_w_3720,gf_w_3760,gf_w_3800,gf_w_3840,gf_w_3880,gf_w_3920,gf_w_3960,gf_w_4000,gf_w_4040,gf_w_4080,gf_w_4120,gf_w_4160,gf_w_4200,gf_w_4240,gf_w_4280,gf_w_4320,gf_w_4360,gf_w_4400,gf_w_4440,gf_w_4480,gf_w_4520,gf_w_4560,gf_w_4600,gf_w_4640,gf_w_4680,gf_w_4720,gf_w_4760,gf_w_4800,gf_w_4840,gf_w_4880,gf_w_4920,gf_w_4960,gf_w_5000,gf_w_5040,gf_w_5080,gf_w_5120,gf_w_5160,gf_w_5200,gf_w_5240,gf_w_5280,gf_w_5320,gf_w_5360,gf_w_5400,gf_w_5440,gf_w_5480,gf_w_5520,gf_w_5560,gf_w_5600,gf_w_5640,gf_w_5680,gf_w_5720,gf_w_5760,gf_w_5800,gf_w_5840,gf_w_5880,gf_w_5920,gf_w_5960,gf_w_6000,gf_w_6040,gf_w_6080,gf_w_6120,gf_w_6160,gf_w_6200,gf_w_6240,gf_w_6280,gf_w_6320,gf_w_6360,gf_w_6400
0054hex,-4.36,298,0.050887792,0.204802547,0.458384439,0.807690517,1.249177867,1.779369077,2.393530928,3.084573151,3.843252657,4.660414492,5.527823787,6.435838806,7.373138245,8.329088904,9.295720508,10.26734871,11.237746,12.19841595,13.13948782,14.05074497,14.92281167,15.74837112,16.52267176,17.2474136,17.93757824,18.62790377,19.37626871,20.00406111,18.19341414,11.71989231,5.546010603,4.935809475,7.904542362,10.51802138,10.53513536,9.415783103,9.023995565,9.97244091,11.99443383,14.55702452,17.21010754,19.65976178,21.72038777,23.12586966,23.09352183,20.12735638,12.76989583,0.79786935,-14.32596287,-30.19584105,-44.43407894,-54.93401111,-59.72936027,-55.79641517,-41.02581411,-17.16530709,7.84089293,25.7418896,38.17025792,46.42818802,51.30332677,53.32769298,52.87196638,50.248377,46.04376595,40.84593854,34.93962451,28.45909015,21.47730538,14.054045,6.309830347,-1.594414699,-9.316692019,-16.40693608,-22.46307941,-27.1295014,-30.28692544,-32.12505433,-32.89620383,-32.81393119,-32.03439404,-30.63273347,-28.63098666,-26.04781515,-22.91484841,-19.33595856,-15.50717115,-11.70522459,-8.241166962,-5.400592628,-3.389774867,-2.30765745,-2.123054785,-2.70536116,-3.858048075,-5.33710854,-6.864914847,-8.175667307,-9.128123219,-9.706954063,-10.00028274,-10.15458564,-10.30470467,-10.51244616,-10.75677511,-10.94854916,-10.95585809,-10.63892113,-9.886894405,-8.660661377,-7.017127225,-5.08641377,-3.024776702,-0.978322738,0.93971165,2.639520763,4.053301049,5.133433584,5.859963866,6.248646988,6.342403744,6.192251881,5.853816436,5.385112006,4.838676203,4.250103326,3.632977843,2.980978542,2.275217419,1.497972942,0.64473116,-0.272027769,-1.215546988,-2.122506908,-2.930178367,-3.592387119,-4.087775654,-4.416674551,-4.597946567,-4.660538197,-4.62705486,-4.509766211,-4.318158509,-4.062433315,-3.754436579,-3.404577109,-3.025751608,-2.636336322,-2.26610145,-1.956930366,-1.745599594,-1.646615991,-1.64909122,-1.723934122,-1.83568469,-1.953659283,-2.054817428,-2.121825811,-2.149834033,-2.145559055
0065met,-2.01,298,0.027409059,0.110759427,0.249677462,0.444430611,0.695722643,1.003019043,1.363429772,1.771657065,2.220267162,2.70262417,3.216344427,3.762951171,4.344665094,4.960638897,5.606113944,6.274437315,6.957923759,7.648640651,8.338258892,9.017491513,9.677355611,10.31061404,10.91192645,11.47882633,12.01486766,12.53141007,13.04777886,13.59729663,14.22622908,14.65505862,11.56574185,-0.624603764,-17.42450849,-26.94260064,-27.81189688,-23.33728661,-15.8096599,-7.834825241,-0.693247674,5.396398346,10.51160813,14.81536932,18.45063899,21.36488411,22.92396361,21.80718498,16.82161239,7.980857399,-3.22109666,-14.37311029,-22.64297248,-25.50016127,-21.7645466,-12.32001266,0.309028084,13.26283013,24.47475888,32.896047,38.16460127,40.61252365,40.58401832,38.45987403,34.94076789,30.64698952,25.99735729,21.29657767,16.60731831,11.86547125,7.009232082,2.023844898,-3.040956869,-8.081337401,-12.97511584,-17.57927323,-21.73078545,-25.29256776,-28.19387949,-30.41971819,-31.97126572,-32.83091093,-32.94898269,-32.23819147,-30.62685714,-28.07841209,-24.65670924,-20.55326113,-16.07549771,-11.60730527,-7.564746446,-4.267510457,-1.714953051,0.253638653,1.843173894,3.215782446,4.485995765,5.727996089,6.981502226,8.23838051,9.432226046,10.4559077,11.20134867,11.59154255,11.60225636,11.26582014,10.6577253,9.87332526,9.002626586,8.114747511,7.253472598,6.433468792,5.647825612,4.862869548,4.022033632,3.062073587,1.934719297,0.61500495,-0.888806202,-2.53484804,-4.262525653,-5.99195095,-7.663060558,-9.227514897,-10.63482347,-11.84267673,-12.82153341,-13.55882786,-14.05606649,-14.32178299,-14.36335486,-14.19083977,-13.8169493,-13.25800308,-12.53262993,-11.65981543,-10.65602906,-9.534723877,-8.306321583,-6.979913272,-5.56656859,-4.083264737,-2.556628689,-1.025758843,0.465595531,1.877962084,3.178688685,4.341638423,5.35518798,6.212626844,6.910420148,7.443742704,7.810003153,8.011553471,8.055399422,7.950453797,7.70938707,7.343899621,6.86532085,6.286601968,5.622986049,4.89189965
0092ethb,-2.65,298,0.01597525,0.064504145,0.145570574,0.259709015,0.407425216,0.588749696,0.802178498,1.044314888,1.310832164,1.597733687,1.903786172,2.230925365,2.580344988,2.950094275,3.337917725,3.74102771,4.155885565,4.57929698,5.007363379,5.434979077,5.856251384,6.266844725,6.666930737,7.059628557,7.449755683,7.844273549,8.253155307,8.693272786,9.165520465,8.53724574,-0.511150911,-22.78447238,-43.41780535,-50.90855685,-49.6310767,-42.73950537,-33.69574321,-25.35464695,-18.0608976,-11.64138516,-5.810723111,-0.466464763,3.864492456,5.985208465,5.01513654,1.298278563,-3.852740683,-9.010482896,-13.04613707,-15.4306965,-15.34846702,-10.74484677,0.773939899,20.42483125,46.87838327,76.31756757,103.8708495,123.640625,132.2699413,130.0670322,118.4507227,99.5950613,76.40394934,54.04243766,33.87504604,16.10442501,0.535291655,-13.04571805,-24.84921618,-35.07779145,-43.95317606,-51.66218231,-58.24021421,-63.55475707,-67.38761189,-69.52125252,-69.80191104,-68.26042884,-65.10432072,-60.52095683,-54.66032012,-47.68978375,-39.81961103,-31.28056447,-22.39473579,-13.69510828,-5.843700847,0.761075645,6.0480301,10.10607148,13.18805855,15.55907218,17.42975694,18.96834325,20.31528814,21.57303155,22.79092112,23.93468171,24.86436158,25.38284998,25.32162945,24.60129107,23.26231509,21.45089596,19.3378156,17.07740247,14.78916558,12.56247569,10.44988315,8.465807058,6.577056472,4.696991256,2.713823955,0.517005454,-1.968667232,-4.759939723,-7.7861424,-10.88491341,-13.92476164,-16.79798284,-19.42402453,-21.7470764,-23.71806595,-25.28965917,-26.40480438,-27.01199942,-27.07946248,-26.60023625,-25.58975135,-24.08322363,-22.12883836,-19.78068166,-17.09805284,-14.14316812,-10.98173746,-7.674835395,-4.277453298,-0.855563271,2.504869116,5.703318019,8.636958437,11.20785107,13.33981811,14.98929964,16.1516484,16.85446026,17.14118739,17.06087384,16.65981943,15.97826354,15.0545982,13.93164968,12.65055719,11.24788165,9.758272341,8.212218842,6.635890167,5.052666176,3.484687727,1.954120515
0409clb,0.07,298,0.026415208,0.10701326,0.241898597,0.431305117,0.675347968,0.973370655,1.323099626,1.720294725,2.159293592,2.634324136,3.140954756,3.676733904,4.240457258,4.830636589,5.444559712,6.078227976,6.726512318,7.383880173,8.044582758,8.702804538,9.35280598,9.989039237,10.60657154,11.20215077,11.77632367,12.3355337,12.89416277,13.47980722,14.13352904,14.88884967,15.75368183,16.71285908,17.74186257,18.81583907,19.90312227,20.93018421,21.74763707,22.19043336,22.20857674,21.89914842,21.41859573,20.90035751,20.4146146,19.89896405,18.95551578,16.72794858,12.27358947,5.251200983,-3.683312269,-13.13931374,-21.55159641,-27.95205846,-32.39256188,-35.13667867,-36.3071998,-35.57996254,-32.12769806,-25.19685094,-14.97879938,-2.909266502,8.255072219,16.55417166,22.42445582,26.14352703,28.15094851,28.86858583,28.57075504,27.41328047,25.4785373,22.83678982,19.59107616,15.88243176,11.86624503,7.69307599,3.491720209,-0.570163394,-4.392516058,-7.886754368,-10.94727508,-13.48205235,-15.43672036,-16.83415909,-17.71294599,-18.11940364,-18.1197414,-17.79606539,-17.24058904,-16.53678363,-15.75748527,-14.97085261,-14.23889733,-13.61033537,-13.11369267,-12.74986186,-12.47707257,-12.2396335,-11.9747282,-11.62739556,-11.16630663,-10.57955998,-9.872917566,-9.060931302,-8.16192599,-7.193144118,-6.173329366,-5.116383077,-4.031148952,-2.915432821,-1.751637275,-0.523842758,0.767835868,2.099378085,3.422089687,4.67784715,5.812268362,6.789680132,7.590044162,8.197051723,8.592292539,8.749147148,8.644597064,8.271109053,7.639897422,6.780292211,5.734483433,4.551518226,3.279379567,1.960193174,0.626220282,-0.694878138,-1.975824034,-3.18263368,-4.276607831,-5.221360684,-5.988341338,-6.568857801,-6.966667134,-7.194221647,-7.265056411,-7.194251062,-6.997792529,-6.692611579,-6.296516429,-5.82971462,-5.31124878,-4.760687048,-4.195821889,-3.631543462,-3.077806918,-2.540853016,-2.024699688,-1.53243752,-1.067337043,-0.632673554,-0.231585476,0.134237579,0.463785308,0.756549993,1.012478543,1.231814137
test1020,-14,298,0.068501084,0.27716169,0.625613952,1.1139354,1.741947792,2.508189551,3.408239799,4.433742828,5.574213705,6.821226197,8.170463433,9.619497996,11.16312955,12.78971087,14.48331052,16.22771623,18.00744145,19.80562947,21.6038276,23.38361609,25.13011814,26.834669,28.49375933,30.11096875,31.70282784,33.30352432,34.96641011,36.66611722,37.15114475,32.96393347,17.96594756,-14.39754094,-52.51501363,-78.34527618,-88.40623149,-83.91716429,-70.24408851,-54.28362093,-39.0116069,-24.96092357,-12.00934261,0.008911991,10.88501187,19.56476068,23.91486831,21.55470256,11.63541506,-4.172669478,-22.42426163,-39.23900645,-49.83000643,-47.70246995,-25.01540846,23.50753699,95.24722617,178.0536227,256.7638798,317.0483125,352.3675579,360.3053455,341.9262993,303.018147,250.7796242,191.467465,130.6509823,72.99397413,21.07413046,-24.65358692,-64.38501637,-98.44364781,-127.2447483,-151.1712306,-170.4663526,-185.2641504,-195.4980215,-201.0286841,-201.8661709,-198.2387785,-190.5727781,-179.4010776,-165.2293454,-148.5197955,-129.7872825,-109.4443313,-88.00188051,-66.20786169,-44.97880285,-25.29282078,-7.921456936,6.723089025,18.62771352,28.08968595,35.48941288,41.20158736,45.5950503,48.96283639,51.49549311,53.21849359,54.01539575,53.70123969,52.08298188,49.03768335,44.57594378,38.82240804,32.07665284,24.82871802,17.66652836,11.08093491,5.314973696,0.342843069,-4.028408922,-8.061586477,-12.04186266,-16.22844467,-20.81821515,-25.86281936,-31.26447523,-36.88408451,-42.56743969,-48.14891363,-53.44921855,-58.27014511,-62.29733294,-65.15539654,-66.56341011,-66.47103561,-64.97443398,-62.27607848,-58.63973795,-54.29240178,-49.39507463,-44.04901431,-38.29403929,-32.09511275,-25.37351094,-18.08202196,-10.24930731,-2.015559124,6.3746145,14.57154836,22.22568648,29.0635839,34.90538146,39.6521079,43.25482742,45.66635925,46.84716275,46.76076337,45.3933711,42.821606,39.18815358,34.68792339,29.57423286,24.14468801,18.66911737,13.34144088,8.260113595,3.460858685,-1.026226886,-5.182311251
0132nit,-3.14,298,0.026715279,0.107749403,0.241870428,0.427435708,0.662538921,0.944907693,1.271729584,1.639655094,2.045088971,2.48482151,2.956671224,3.459525058,3.992346392,4.552956898,5.137656436,5.741561894,6.359169462,6.984801534,7.612415527,8.235543723,8.847165757,9.440323212,10.00892559,10.54900075,11.06091031,11.55053422,12.02954584,12.51787657,13.04343418,13.62973944,14.27875129,14.88826628,15.08005938,14.42703574,12.97237207,11.16969204,9.470747763,8.124561352,7.19081393,6.625896144,6.349300831,6.271552225,6.270531965,6.079454464,5.15379205,2.754496594,-1.661241128,-8.006871951,-15.44660595,-22.66988466,-28.04226462,-29.80561272,-26.26406445,-16.83621031,-3.1612531,11.09352336,21.52356377,28.28365017,32.37578238,34.4057555,34.7894308,33.85936774,31.88555977,29.03526953,25.63538733,21.92214411,18.03133365,14.03451773,9.99824523,5.968050711,1.995768116,-1.842699358,-5.472970413,-8.779132002,-11.64934336,-14.02063144,-15.92597426,-17.44774618,-18.65070475,-19.5438424,-20.15662337,-20.52970324,-20.69021532,-20.66972026,-20.51511633,-20.28507268,-20.0292993,-19.76479666,-19.45909592,-19.03456601,-18.4072566,-17.53099552,-16.40801857,-15.0695568,-13.60072243,-12.08218636,-10.58061961,-9.147039331,-7.803570532,-6.512600771,-5.200728905,-3.817436057,-2.339434603,-0.792131133,0.790743232,2.382018613,3.92913374,5.40530985,6.77330347,7.99675486,9.048527747,9.910491227,10.56541325,11.00205553,11.21624774,11.2065934,10.97392782,10.51735181,9.839114015,8.946862159,7.863311038,6.633564418,5.305428663,3.921088144,2.511545668,1.101006853,-0.290715253,-1.642956089,-2.932302182,-4.135578104,-5.229486751,-6.193889022,-7.010387433,-7.666729021,-8.158671612,-8.4838303,-8.646609928,-8.656077244,-8.526932042,-8.274504229,-7.914084653,-7.461028682,-6.933172024,-6.34937887,-5.725132229,-5.073938103,-4.407835587,-3.737607998,-3.072291753,-2.419847366,-1.788337948,-1.184872651,-0.615428665,-0.085151012,0.401931975,0.842927963,1.236080058,1.580242476,1.875196212,2.121284898
test3014,-9.15,298,0.022806815,0.09228245,0.208925141,0.374632152,0.591913899,0.862181168,1.184450925,1.55567289,1.972366489,2.43420837,2.940886306,3.494072067,4.094075168,4.735924581,5.411846478,6.112303036,6.827216963,7.547258649,8.265090114,8.97407599,9.668772892,10.34316489,10.9911655,11.6110698,12.21086657,12.81147711,13.3960346,11.05850336,-7.532066779,-28.73644582,-46.40033898,-75.50409269,-93.89880129,-96.02804436,-88.95662601,-75.93553611,-58.38162962,-39.7686613,-23.25281633,-9.011967666,3.086284021,13.2925007,21.83179748,28.58304914,32.58795024,32.23338875,26.5365898,16.1772193,3.051292918,-10.394828,-20.10408923,-19.81103723,-2.103315255,36.68195368,91.73968916,149.1929804,191.544694,214.8934475,221.7507741,214.2283715,194.6161367,165.8383118,131.6066113,94.95579929,58.4458986,24.9436208,-4.536737054,-30.31462466,-52.94291787,-72.82093745,-90.03191905,-104.7235198,-116.6726446,-125.4811,-130.777345,-132.3432292,-130.461454,-125.6451833,-118.3268369,-108.9064053,-97.75564415,-85.18889183,-71.50685504,-57.07946103,-42.36077402,-27.8391123,-14.0088251,-1.388909491,9.498538883,18.3883253,25.36328478,30.72618492,34.84431946,38.05467038,40.53472933,42.32098406,43.39261895,43.64941247,43.01141536,41.4921646,39.23474228,36.5103062,33.6013916,30.67604976,27.84012398,25.15618946,22.6644076,20.37495538,18.25137483,16.21363433,14.12345965,11.79554036,9.044248571,5.766213801,1.902858669,-2.540243797,-7.356096276,-12.33003844,-17.27705634,-22.03712219,-26.46665458,-30.44565006,-33.86355468,-36.61689386,-38.63215793,-39.87993007,-40.36830275,-40.13617405,-39.25477821,-37.82365024,-35.94795945,-33.69890358,-31.08708441,-28.07629659,-24.61239092,-20.68551163,-16.38245799,-11.8264653,-7.152639082,-2.502935607,1.979551228,6.159352274,9.905782656,13.08885238,15.64564089,17.61289013,19.05872005,20.03153284,20.54930869,20.63095813,20.29598747,19.56520356,18.467823,17.05017314,15.35850506,13.44815475,11.4244932,9.422202688,7.508663875,5.701067804
0110but,-4.29,298,0.034076307,0.137148619,0.307009475,0.541097956,0.837176634,1.193057836,1.605796974,2.070965855,2.582502362,3.133968164,3.719695095,4.334257338,4.971654953,5.62550428,6.290249209,6.961851609,7.636791517,8.310501176,8.977971154,9.634991801,10.2798259,10.91569621,11.55278287,12.20957902,12.91338632,13.69964262,14.61358913,15.70057112,16.73186193,16.81520529,15.70352406,14.61300193,14.67499684,15.97605288,17.73013414,18.86895144,18.88500525,18.02187624,16.81038107,15.65891059,14.72187639,13.97150023,13.25367619,12.21387317,10.17570334,6.248517682,-0.229830059,-9.209427384,-19.79336099,-30.6075986,-40.36853133,-48.20728341,-53.92314593,-56.62251224,-53.90919943,-43.17138667,-24.18683137,-0.577408666,18.44147315,31.90667996,41.05816654,46.75445416,49.63044429,50.10095518,48.74366134,46.03390535,42.28821193,37.68901411,32.37021545,26.45316972,20.05880684,13.33587618,6.450961826,-0.401103311,-6.976745286,-12.87595675,-17.71628113,-21.21313591,-23.33960006,-24.33921875,-24.42697461,-23.75430539,-22.43010404,-20.55182646,-18.24746484,-15.66777837,-12.99461767,-10.43140324,-8.172125997,-6.381338502,-5.177879847,-4.619103803,-4.684276253,-5.291103134,-6.316423629,-7.601471102,-8.971094406,-10.25797285,-11.31684647,-12.05333106,-12.4529937,-12.56731811,-12.47899821,-12.25268143,-11.9081283,-11.42409209,-10.75929852,-9.863343741,-8.690215926,-7.218630579,-5.469681958,-3.508038171,-1.42892849,0.653750664,2.630449718,4.410851399,5.935888093,7.168641274,8.088841248,8.68829829,8.977680237,8.9837259,8.74231832,8.290308968,7.6726497,6.929960997,6.100253098,5.213368613,4.279468699,3.289487589,2.231774837,1.113613621,-0.032166581,-1.154469142,-2.199632668,-3.130409587,-3.925974088,-4.579449411,-5.091516359,-5.459618943,-5.677869268,-5.747271653,-5.676367267,-5.477884421,-5.17009682,-4.774837488,-4.315679758,-3.816307681,-3.29583026,-2.770368327,-2.262049153,-1.800669289,-1.415237447,-1.11956649,-0.905934544,-0.7515139,-0.629128535,-0.522961074,-0.430663324,-0.354459531
test3020,-6.3,298,0.051208811,0.207073856,0.466706911,0.829110619,1.293009451,1.856410656,2.515825748,3.265835864,4.100792189,5.016977691,6.010606905,7.07484828,8.20177197,9.383493468,10.61099171,11.87352397,13.15950976,14.45662206,15.75146589,17.03008377,18.28099842,19.49873301,20.68468193,21.84597027,22.99783039,24.16856679,25.38112975,25.39991453,17.90648682,4.42542288,-1.862249327,0.074766762,2.283379624,0.566022995,-2.059723922,-2.388263434,0.051699828,4.227717717,9.00241828,13.70156535,18.0639179,22.02341578,25.49215247,27.97202547,28.03192909,23.60403507,13.41749761,-1.862206717,-19.91759367,-37.78468911,-52.65790292,-60.24180005,-55.1383059,-33.22187818,4.444940618,50.52026595,93.27570779,130.7116159,161.8112572,182.2665231,187.4457923,178.6709703,158.9290036,132.2603068,102.12453,71.38735969,42.22105871,15.51875232,-8.540022205,-30.24776737,-49.82215979,-67.23011646,-82.18739848,-94.28113014,-103.1592497,-108.7489149,-111.2573613,-110.9112452,-107.8866175,-102.3705273,-94.73895977,-85.5550739,-75.42480312,-64.95955191,-54.66715271,-44.94696755,-36.08475284,-28.24951437,-21.55824858,-16.01697392,-11.53130622,-7.918290935,-5.017346198,-2.679794005,-0.78006417,0.754402562,1.959490703,2.851285601,3.405577143,3.568556869,3.338638304,2.846319072,2.276525543,1.797101435,1.53958286,1.538021204,1.758149692,2.16864893,2.753669427,3.472555966,4.227877257,4.911679065,5.403287661,5.585995129,5.399186305,4.852301349,3.958555688,2.628968082,0.748491532,-1.711157158,-4.612955011,-7.763013142,-10.99721064,-14.15273036,-17.05715589,-19.54251762,-21.48861535,-22.84156378,-23.6041727,-23.77951596,-23.38288171,-22.46552008,-21.08931272,-19.32911773,-17.257605,-14.92532468,-12.37394707,-9.668189077,-6.921469945,-4.275220849,-1.86534945,0.207937556,1.874893545,3.089357428,3.807681591,3.989457564,3.623804207,2.76250507,1.5138322,0.041837364,-1.496953032,-2.968718399,-4.236761875,-5.17057146,-5.674969981,-5.731847567,-5.396408351,-4.752837953,-3.882466975,-2.855014711
0130nit,-3.71,298,0.017738052,0.071649434,0.161162917,0.285380558,0.443187532,0.633388778,0.854450774,1.104391925,1.38093308,1.681909843,2.005609317,2.35092246,2.71694671,3.102318119,3.504880993,3.921742504,4.349332618,4.783708589,5.220690932,5.655681337,6.084046665,6.501478039,6.904241982,7.290360065,7.661449744,8.023240482,8.385709437,8.764684616,9.181008882,9.65264219,10.1817563,10.67185559,10.75191346,10.00539868,8.490716246,6.674902595,5.014746879,3.760092479,2.966413046,2.581741354,2.516307011,2.670802678,2.894121024,2.839086846,1.900398159,-0.525281694,-4.635102519,-10.04109817,-15.91940259,-21.28548794,-24.98093534,-25.64523207,-21.61648655,-12.13962099,1.451224451,15.95784943,26.41864103,32.49324417,35.32674295,35.79383075,34.58089304,32.21337688,29.047191,25.34922586,21.39773113,17.41922841,13.50732691,9.700230583,6.022085797,2.497236079,-0.818519969,-3.911762692,-6.711692709,-9.150557988,-11.14405502,-12.63897556,-13.66777696,-14.32782585,-14.69374896,-14.82305065,-14.7584824,-14.53737579,-14.18671316,-13.7370306,-13.23109515,-12.71483491,-12.2188743,-11.74960008,-11.28651637,-10.78824588,-10.2070991,-9.514080403,-8.708417331,-7.81693795,-6.874618761,-5.939563348,-5.081382767,-4.354098276,-3.780359329,-3.33237819,-2.934298999,-2.520615939,-2.044970042,-1.487521121,-0.843989723,-0.122425601,0.666271848,1.493055344,2.33205538,3.152752753,3.918554731,4.591145944,5.137409878,5.536616027,5.782164548,5.87947265,5.834898703,5.65277896,5.342892442,4.917179089,4.383537228,3.759180043,3.062636596,2.310061893,1.514885709,0.688485195,-0.151778889,-0.983531598,-1.781034152,-2.516269656,-3.164928509,-3.709301273,-4.139435689,-4.453761624,-4.660778244,-4.775828825,-4.813725981,-4.785714041,-4.699533518,-4.559192353,-4.368676014,-4.132676745,-3.855866222,-3.544208239,-3.205339242,-2.848730298,-2.483538,-2.117969462,-1.758721294,-1.411360334,-1.081130701,-0.772039777,-0.48690832,-0.227655777,0.005019966,0.211497117,0.392730139,0.549974045,0.684657532,0.798101862
test1022,-5,298,0.060232109,0.243355181,0.5480447,0.973128523,1.517733036,2.180593535,2.958045547,3.842925457,4.825545529,5.895890098,7.047199279,8.276971724,9.582951746,10.95778138,12.38832517,13.85889528,15.35444055,16.86173527,18.36721971,19.85645125,21.31798466,22.74565105,24.13806538,25.49770484,26.83095429,28.14880436,29.46627622,30.81006017,32.19535022,32.47469188,24.52260855,1.874650512,-25.38344745,-42.8463606,-47.01545494,-42.13353662,-33.24450376,-23.50659494,-14.32951739,-6.037541073,1.571565062,8.803216745,15.78836769,22.24160501,27.09755824,28.55587161,25.14402012,16.93456731,5.873408768,-4.291818654,-8.07217045,-0.047782481,21.08957761,51.08168847,82.74191334,110.2383262,131.0527732,145.8837068,155.7248573,159.7296233,154.5234513,141.3849013,123.2940686,102.4297279,80.15912515,57.30002501,34.19481521,11.11085097,-11.27721676,-32.14587778,-51.22583627,-68.28673909,-83.1149119,-95.54538191,-105.499901,-112.9878938,-118.1226619,-121.0421591,-121.9105417,-120.8604812,-117.9955427,-113.4736599,-107.414061,-99.92331835,-91.16872657,-81.38034648,-70.8722271,-60.03057597,-49.24713003,-38.81513545,-28.89378158,-19.50973257,-10.60576144,-2.09240995,6.078073612,13.84791052,21.14081528,27.88090523,33.92690611,39.02387332,42.84279465,45.10279547,45.71198531,44.83710147,42.82668914,40.04504244,36.75518284,33.09787311,29.1635364,25.01544716,20.69908721,16.23322024,11.64293817,6.983185901,2.344837587,-2.234529214,-6.733620327,-11.11797472,-15.34846656,-19.33798694,-23.01015001,-26.31646154,-29.20251481,-31.61045601,-33.51418827,-34.93007694,-35.92949459,-36.59877273,-36.943193,-36.91857957,-36.5104775,-35.70633948,-34.47158354,-32.75387942,-30.5085244,-27.73792428,-24.50772872,-20.94126882,-17.18191687,-13.32640718,-9.413220245,-5.47732536,-1.586182476,2.137345793,5.53417829,8.473751442,10.92075713,12.93272351,14.59723841,15.95805179,16.99541561,17.67775628,17.95964875,17.77167235,17.03339036,15.68927398,13.7593907,11.38628276,8.76073738,6.043425389
