Mol,HFE,Temp,kh_w_40,kh_w_80,kh_w_120,kh_w_160,kh_w_200,kh_w_240,kh_w_280,kh_w_320,kh_w_360,kh_w_400,kh_w_440,kh_w_480,kh_w_520,kh_w_560,kh_w_600,kh_w_640,kh_w_680,kh_w_720,kh_w_760,kh_w_800,kh_w_840,kh_w_880,kh_w_920,kh_w_960,kh_w_1000,kh_w_1040,kh_w_1080,kh_w_1120,kh_w_1160,kh_w_1200,kh_w_1240,kh_w_1280,kh_w_1320,kh_w_1360,kh_w_1400,kh_w_1440,kh_w_1480,kh_w_1520,kh_w_1560,kh_w_1600,kh_w_1640,kh_w_1680,kh_w_1720,kh_w_1760,kh_w_1800,kh_w_1840,kh_w_1880,kh_w_1920,kh_w_1960,kh_w_2000,kh_w_2040,kh_w_2080,kh_w_2120,kh_w_2160,kh_w_2200,kh_w_2240,kh_w_2280,kh_w_2320,kh_w_2360,kh_w_2400,kh_w_2440,kh_w_2480,kh_w_2520,kh_w_2560,kh_w_2600,kh_w_2640,kh_w_2680,kh_w_2720,kh_w_2760,kh_w_2800,kh_w_2840,kh_w_2880,kh_w_2920,kh_w_2960,kh_w_3000,kh_w_3040,kh_w_3080,kh_w_3120,kh_w_3160,kh_w_3200,kh_w_3240,kh_w_3280,kh_w_3320,kh_w_3360,kh_w_3400,kh_w_3440,kh_w_3480,kh_w_3520,kh_w_3560,kh_w_3600,kh_w_3640,kh_w_3680,kh_w_3720,kh_w_3760,kh_w_3800,kh_w_3840,kh_w_3880,kh_w_3920,kh_w_3960,kh_w_4000,kh_w_4040,kh_w_4080,kh_w_4120,kh_w_4160,kh_w_4200,kh_w_4240,kh_w_4280,kh_w_4320,kh_w_4360,kh_w_4400,kh_w_4440,kh_w_4480,kh_w_4520,kh_w_4560,kh_w_4600,kh_w_4640,kh_w_4680,kh_w_4720,kh_w_4760,kh_w_4800,kh_w_4840,kh_w_4880,kh_w_4920,kh_w_4960,kh_w_5000,kh_w_5040,kh_w_5080,kh_w_5120,kh_w_5160,kh_w_5200,kh_w_5240,kh_w_5280,kh_w_5320,kh_w_5360,kh_w_5400,kh_w_5440,kh_w_5480,kh_w_5520,kh_w_5560,kh_w_5600,kh_w_5640,kh_w_5680,kh_w_5720,kh_w_5760,kh_w_5800,kh_w_5840,kh_w_5880,kh_w_5920,kh_w_5960,kh_w_6000,kh_w_6040,kh_w_6080,kh_w_6120,kh_w_6160,kh_w_6200,kh_w_6240,kh_w_6280,kh_w_6320,kh_w_6360,kh_w_6400
0170chl,-0.57,298,0.024874784,0.100551848,0.226537628,0.402282194,0.627308046,0.901085359,1.222578421,1.589990086,2.000836482,2.452452922,2.942387225,3.468505225,4.028793812,4.62102005,5.242269572,5.889408451,6.559866455,7.251619746,7.962817015,8.691292864,9.434214729,10.18839249,10.95101175,11.72088701,12.50014308,13.29482273,14.11623385,14.98484062,15.92685004,16.9619485,18.09702268,19.32860801,20.64906343,22.05014071,23.5162092,24.97832753,26.25165994,27.10945203,27.47135106,27.45520882,27.25973871,27.05201394,26.90201741,26.61781617,25.45172666,22.22832642,16.22856985,7.907266401,-1.371578034,-10.14547485,-17.31196704,-22.45495223,-25.91708011,-28.02181701,-28.85713577,-28.03000356,-24.61807597,-17.71690241,-7.323594101,5.35243469,17.73457198,26.56335372,32.09343014,35.12871957,36.2398832,35.9645858,34.66099324,32.52990561,29.71851504,26.36141289,22.5963884,18.56306801,14.38700959,10.1680221,5.989593826,1.930234442,-1.920338418,-5.438810327,-8.457156093,-10.84497165,-12.51173323,-13.48193593,-13.83910372,-13.69059135,-13.15924907,-12.3662295,-11.43184406,-10.46315878,-9.549786578,-8.76463814,-8.157598462,-7.75152378,-7.549290576,-7.536399637,-7.68516995,-7.954256587,-8.29085495,-8.640410117,-8.951820969,-9.1965514,-9.35578583,-9.412322884,-9.344561704,-9.125494103,-8.724841234,-8.113031842,-7.26645445,-6.177596579,-4.864288658,-3.358552266,-1.716200593,-0.000964368,1.711105897,3.347989366,4.841256522,6.13340081,7.195784526,8.018862319,8.593850268,8.904563849,8.930745983,8.658417408,8.094534269,7.279058637,6.263778664,5.10052873,3.838318884,2.52556486,1.211169307,-0.060053752,-1.250764491,-2.331923855,-3.280467441,-4.079924388,-4.718694633,-5.191472533,-5.503906794,-5.669164123,-5.702096464,-5.617890476,-5.431112886,-5.155240646,-4.803948461,-4.392366321,-3.93997431,-3.468525326,-2.995398084,-2.533925545,-2.094611182,-1.685071181,-1.309879941,-0.971343343,-0.669832023,-0.404150242,-0.171921713,0.030033542,0.205395836,0.35800973,0.491632121,0.609504131
test4008,-0.12,298,0.053296129,0.215205261,0.484107327,0.85836774,1.336705867,1.917553186,2.597977093,3.373125264,4.23650302,5.181101574,6.200491259,7.289022031,8.441182339,9.6515251,10.91474673,12.22557473,13.57818945,14.96628884,16.38352246,17.82364007,19.28033354,20.7471288,22.21759473,23.68754285,25.15790664,26.63757946,28.14276633,29.69004703,31.2899809,32.94659107,34.65817997,36.41647374,38.2095353,40.02290663,41.82065571,43.50133466,44.91812646,45.99437203,46.78210993,47.399185,47.93357767,48.40316124,48.76887644,48.83370889,47.84106417,44.32014962,37.02058274,26.13605079,13.34798583,0.799568676,-9.815155834,-17.66343379,-22.99397907,-26.26292244,-27.83493088,-27.90191077,-26.55507403,-23.92727658,-20.19936281,-15.47763317,-9.591986881,-2.178035862,6.794882742,16.55905987,24.60404605,29.8998629,33.10172132,34.59026051,34.62521616,33.40895168,31.13818462,28.03072773,24.31704904,20.22243439,15.93287154,11.5920877,7.322321827,3.225522873,-0.61351948,-4.116382676,-7.200905124,-9.76590683,-11.70427247,-12.93972514,-13.45000541,-13.34229475,-12.75503506,-11.83611309,-10.75138087,-9.695981298,-8.863361289,-8.398406761,-8.360280851,-8.729567438,-9.426310989,-10.33330573,-11.3214637,-12.26003662,-13.0372611,-13.59530562,-13.93422858,-14.08839516,-14.10519252,-14.02354849,-13.85847591,-13.59790745,-13.20559528,-12.62930047,-11.8235234,-10.77008798,-9.484789204,-8.009787958,-6.399481053,-4.707129493,-2.979616219,-1.259706697,0.410512398,1.982863378,3.398644389,4.609157273,5.579612665,6.291679315,6.744011222,6.945795169,6.913441725,6.672825736,6.262145679,5.71956253,5.071192853,4.333079057,3.520773507,2.654892602,1.763126609,0.877415586,0.029554596,-0.754282301,-1.4551983,-2.061170722,-2.564843457,-2.963611084,-3.26308651,-3.47575711,-3.615152988,-3.691050333,-3.707744532,-3.667222474,-3.573214505,-3.434833828,-3.267018964,-3.086563315,-2.909891553,-2.750855548,-2.619250806,-2.519317713,-2.445283857,-2.387255412,-2.333671982,-2.271954065,-2.191061014,-2.086082756
0079pen,-3.41,298,0.04134853,0.167417543,0.377796174,0.671447001,1.046659649,1.50105737,2.031811534,2.635749771,3.309656493,4.050762672,4.85671253,5.725435091,6.654632047,7.641356675,8.68183411,9.771520057,10.90546674,12.0782426,13.2833886,14.51257201,15.75604574,17.00588592,18.25918536,19.51879875,20.79223022,22.09102451,23.42894512,24.81577284,26.25319713,27.73939746,29.21062323,29.88917963,27.73998925,22.42717194,16.75370459,13.28145835,12.45292708,13.51596752,15.62769219,18.21600583,20.96499862,23.66682465,25.98979948,27.24612057,26.48210051,22.94375548,16.59143986,8.274585573,-0.620462253,-8.723301545,-14.9961863,-18.5609579,-18.04999914,-12.06872479,-0.530553319,14.61876125,30.16118516,41.84504843,49.72266928,54.42667448,56.35706549,55.87749246,53.21737098,48.56193986,42.65033283,36.07105511,29.23353311,22.38053006,15.82540067,9.594420211,3.660031698,-2.010637033,-7.390120675,-12.382046,-16.85558944,-20.698653,-23.85150712,-26.32457149,-28.1544511,-29.35206094,-29.92345813,-29.89669148,-29.33335582,-28.30522554,-26.91708659,-25.28642741,-23.50397506,-21.62459749,-19.67706471,-17.68019555,-15.66099671,-13.65950284,-11.70791248,-9.823462375,-8.009090026,-6.249561289,-4.509549635,-2.734065683,-0.883567876,1.029875828,2.879824297,4.591366756,6.120473391,7.460845688,8.627868322,9.629699235,10.44456616,11.0491119,11.43964748,11.63730295,11.66905218,11.54830847,11.26482531,10.79500268,10.11365334,9.222570461,8.154362955,6.954435342,5.671038984,4.348645296,3.018173935,1.699572339,0.398909785,-0.89516707,-2.200328131,-3.521494481,-4.835708642,-6.089089341,-7.245271063,-8.282418349,-9.182236375,-9.92376698,-10.48507501,-10.84847321,-11.00653766,-10.96885214,-10.75470545,-10.38655182,-9.888475267,-9.281115875,-8.576997455,-7.781578102,-6.897557961,-5.929171758,-4.886949122,-3.790074215,-2.665540009,-1.54517393,-0.459419337,0.564329527,1.500453381,2.326528396,3.027234889,3.597266836,4.037785879,4.35835892,4.570280481,4.681638705,4.697269057,4.621359653
test2023,3.43,298,0.03260412,0.131745202,0.297029702,0.52875757,0.827660021,1.193827044,1.626115996,2.12299581,2.683085067,3.304573479,3.984161724,4.716921742,5.497580801,6.320878016,7.181592928,8.075491766,8.999024892,9.949955232,10.92641437,11.92610731,12.94649064,13.98543018,15.04202109,16.11747467,17.21566812,18.34195185,19.5000887,20.68857033,21.8971656,22.97540162,22.88449395,19.64599056,12.6896824,3.673365527,-5.276317714,-12.9038553,-18.92910246,-23.61514401,-27.3931335,-30.66893402,-33.75458965,-36.86021098,-40.1054051,-43.53381768,-47.12678517,-50.81842336,-54.45256076,-57.21385077,-55.43054131,-40.3885614,-2.416278028,59.45530911,133.5520868,198.201681,233.2697601,245.2559217,241.4895909,227.7738682,208.3214298,185.9075881,162.2039144,138.144195,114.2221273,90.69802162,68.06164619,47.31976832,28.55256228,11.33546029,-4.721743096,-19.84703494,-33.99435234,-46.89950242,-58.32841135,-68.33723968,-77.4373371,-86.08263493,-94.21138396,-101.1706008,-105.9769194,-107.7515023,-106.4873545,-103.2036776,-98.77305528,-93.75421869,-88.42884671,-82.84530217,-76.93973077,-70.65995564,-64.01352997,-57.07390839,-49.97047028,-42.86503162,-35.92425155,-29.36918135,-23.50849695,-18.67428579,-15.0632254,-12.48446047,-10.13357929,-6.819866086,-1.431820053,6.614684313,16.9376154,28.34625506,39.47646556,49.18582461,56.74680901,62.00461081,65.11676274,66.30464247,65.86697836,64.13590098,61.40584672,57.906372,53.72451354,48.97734289,43.82269574,38.3959772,32.74552682,26.81916037,20.48814268,13.79776894,6.92638036,0.137038367,-6.254867296,-12.01637431,-17.00343837,-21.13270465,-24.33834347,-26.61125819,-27.9872909,-28.52659223,-28.32435944,-27.52226809,-26.29878352,-24.85899382,-23.3878564,-22.03028504,-20.86213663,-19.82808231,-18.8276155,-17.80452075,-16.72992072,-15.59042655,-14.38023065,-13.09739616,-11.74489373,-10.32934825,-8.861166128,-7.352484524,-5.816722427,-4.269797207,-2.723282194,-1.184555377,0.341203474,1.848181722,3.323766485,4.745407595,6.080949549,7.296621088
0242dii,-0.53,298,0.062803787,0.253686094,0.57119681,1.014328818,1.582188704,2.272119438,3.078862345,3.995039319,5.012326557,6.123582601,7.324853413,8.615861471,9.997066034,11.46533037,13.0127788,14.62832054,16.29982807,18.0167438,19.76866197,21.54206197,23.3202613,25.08965051,26.84324979,28.5777923,30.29642787,32.01380699,33.75266299,35.5340888,37.36821888,38.93626685,36.87541429,25.65424628,10.02715195,1.557109299,1.566923617,6.787132027,14.87090436,23.15759053,30.46312161,36.58173792,41.61842918,45.7637774,49.17487631,51.74016833,52.50798307,49.54240211,41.28055472,28.16378253,12.58980297,-2.337868698,-13.67793079,-19.16924051,-17.8631185,-10.68102719,-0.057616339,11.327339,21.58938577,29.83282912,35.81173366,39.5871185,41.38953179,41.53375426,40.26440017,37.77478028,34.43922728,30.67313839,26.63895954,22.32511998,17.6708596,12.64149765,7.274809037,1.679202305,-3.982281538,-9.511545732,-14.73049208,-19.51586247,-23.79874029,-27.54413037,-30.69914685,-33.19715811,-34.97077683,-35.95319786,-36.10433976,-35.43232966,-34.03030705,-32.06323633,-29.70868124,-27.12323407,-24.40862331,-21.57192312,-18.54430311,-15.25626297,-11.66694116,-7.783491022,-3.821521759,0.173936673,4.21767691,8.271962204,12.21266678,15.82474471,18.86418306,21.15582166,22.62443231,23.29905365,23.29076622,22.7367965,21.76096035,20.46429025,18.92936379,17.22413307,15.41081619,13.54510061,11.63117572,9.617994681,7.418391994,4.965904377,2.255141117,-0.649063547,-3.629850875,-6.569277689,-9.371750932,-11.90205109,-14.05539758,-15.81976707,-17.19338024,-18.17792418,-18.78561079,-19.03805571,-18.96353225,-18.6090638,-18.02052195,-17.24234695,-16.30936756,-15.23874707,-14.03370438,-12.69765584,-11.24491831,-9.704875381,-8.114763208,-6.508585706,-4.912951029,-3.346793281,-1.823900971,-0.357258529,1.039196868,2.349011851,3.554551318,4.638527737,5.587820545,6.387379182,7.042442454,7.561898699,7.9497432,8.204631068,8.322670479,8.302543856,8.146031061,7.859024826,7.444056464,6.90440581
0024met,1.16,298,0.032986577,0.133382928,0.300495975,0.533249816,0.830323849,1.190261671,1.611428909,2.091881177,2.6293465,3.22144072,3.866441838,4.56337043,5.310939588,6.106558032,6.946056168,7.824194018,8.735331347,9.674024042,10.63486602,11.61184021,12.59826536,13.58732617,14.57323823,15.55285773,16.52743463,17.50374987,18.49517069,19.52221137,20.6068948,21.76316894,22.99342719,24.29132691,25.64612764,27.04624883,28.46215009,29.77981466,30.78465875,31.32556296,31.45919921,31.38663897,31.30745944,31.34142471,31.50580373,31.6043571,30.93345826,28.2726644,22.67025646,14.31168957,4.473316362,-5.252748585,-13.65528682,-20.04089294,-24.42245268,-27.16258061,-28.40894296,-27.96882652,-25.44227978,-20.59761665,-13.70648567,-5.533029209,2.810351287,9.962800199,15.78877041,20.03908925,22.96225109,24.81624994,25.75433478,25.84194003,25.09908065,23.55669378,21.29385586,18.44012664,15.15220104,11.58580893,7.880321,4.141925942,0.483680784,-2.908493438,-5.904006248,-8.400101429,-10.29210306,-11.51199094,-12.05186674,-11.95590586,-11.31215715,-10.2449276,-8.894760833,-7.403719461,-5.912855588,-4.56693937,-3.490869945,-2.758578677,-2.380530405,-2.307088917,-2.449906305,-2.720194496,-3.049267358,-3.39007994,-3.713213711,-4.001932931,-4.246346052,-4.436820586,-4.545554165,-4.555354211,-4.45659142,-4.248175617,-3.92877319,-3.508679965,-3.014373957,-2.479119024,-1.938131897,-1.431686263,-0.990057177,-0.626252097,-0.339807164,-0.120320656,0.042712879,0.149380724,0.189424239,0.150965301,0.03028883,-0.162469467,-0.406738981,-0.682208984,-0.977081906,-1.291774724,-1.628226855,-1.977947173,-2.318621915,-2.619570784,-2.852432201,-2.997931627,-3.053535845,-3.027447103,-2.93031505,-2.770212172,-2.555126512,-2.291568618,-1.987549201,-1.65334735,-1.298560324,-0.933015784,-0.566070115,-0.206642895,0.136502117,0.454902152,0.741439452,0.990025275,1.196040453,1.356776158,1.471762869,1.542370112,1.571084282,1.561136755,1.516092581,1.439780474,1.336205276,1.209512628,1.063458431,0.901649928
test2019,-10.78,298,0.080425713,0.325403051,0.733973324,1.30516359,2.038154198,2.931390722,3.981636042,5.183532242,6.531895266,8.02527084,9.660427328,11.43063885,13.32872252,15.34704877,17.47641761,19.70593098,22.02315381,24.41587366,26.87302691,29.3830497,31.93374308,34.51363867,37.11394033,39.73112839,42.37129108,45.05609249,47.77850769,47.9898457,33.8133118,16.40465094,13.86975749,19.0342593,23.71303935,24.81612348,23.79748235,24.51008866,28.47462878,34.70833269,41.84126511,49.02762128,55.9319899,62.45104933,68.42850218,73.08645863,74.28470067,69.10711892,56.13007041,36.8446678,14.56206637,-7.338978591,-24.92242969,-33.31825016,-25.7055819,3.411110211,52.2099309,106.8186806,152.5081192,184.1630272,203.372025,211.0472049,207.7645669,194.7200207,173.3393969,146.0896103,116.0181696,85.4491323,56.46356519,29.64023166,4.782576313,-18.35492544,-39.62950177,-58.88027326,-75.75152426,-89.73676796,-100.3611499,-107.4309385,-111.0843518,-111.6332175,-109.3709118,-104.575653,-97.5318022,-88.64974439,-78.47380043,-67.64911862,-56.83691411,-46.5938066,-37.26925815,-29.06266358,-22.06058015,-16.24767403,-11.51800172,-7.698909326,-4.586524971,-1.988002012,0.216265259,2.109549781,3.714773968,4.975902858,5.803245264,6.166116054,6.153363123,5.994569833,5.974848231,6.289857178,7.037064968,8.237930892,9.882113983,11.94191534,14.34020058,16.95688898,19.62069955,22.09705043,24.11295585,25.40918304,25.75817729,25.01348109,23.13449388,20.18772285,16.31092522,11.67075204,6.481165155,0.983972207,-4.596703326,-10.04825041,-15.19284494,-19.90259825,-24.08827316,-27.67961364,-30.588145,-32.72628589,-34.05886762,-34.57197207,-34.26115085,-33.13368303,-31.21834427,-28.59988383,-25.4187584,-21.82884445,-17.93338487,-13.86124554,-9.764291207,-5.78391407,-2.041184702,1.346768183,4.291811335,6.745654124,8.679847535,10.0837052,10.97507726,11.38866893,11.37704849,11.00747976,10.3732295,9.57712092,8.696482189,7.784879422,6.871937902,5.957652827,5.035023029,4.109739895
0027pen,1.66,298,0.040275996,0.162668147,0.366005736,0.649040289,1.010789148,1.450231583,1.965524661,2.553533635,3.209951461,3.929934173,4.708855918,5.542649629,6.427735182,7.360741351,8.338533265,9.358328582,10.41723473,11.51177679,12.63774092,13.78998371,14.96227403,16.14794922,17.34078838,18.53678373,19.73683351,20.9493759,22.19199939,23.49114391,24.87459491,26.36075916,27.95483369,29.65108566,31.43763555,33.29994527,35.19790173,36.98891776,38.41889356,39.31058608,39.72019568,39.86648688,39.97036539,40.16647121,40.4737437,40.64651468,39.80723951,36.43369749,29.31547867,18.63778024,5.971808572,-6.657960059,-17.62491212,-25.94934297,-31.76700478,-35.47225538,-37.22660504,-36.79304174,-33.6909287,-27.68122729,-19.10920573,-8.901959417,1.720203962,11.15329185,18.79426724,24.58409144,28.70739217,31.47097254,33.07392557,33.59027893,33.03492995,31.43865142,28.89905307,25.58509765,21.70439225,17.4656098,13.04890669,8.606478065,4.286975713,0.237782918,-3.387233111,-6.441293176,-8.802569287,-10.41890494,-11.28641244,-11.47119341,-11.08511161,-10.2649457,-9.159415659,-7.929048441,-6.737027247,-5.754048319,-5.133898114,-4.969890246,-5.278301053,-6.001914775,-7.031619133,-8.227252797,-9.451127494,-10.5805324,-11.51795991,-12.20671023,-12.62749768,-12.79553088,-12.74350379,-12.50839077,-12.11725133,-11.5811013,-10.89706209,-10.0494492,-9.019035927,-7.802716533,-6.425872146,-4.938739147,-3.400495233,-1.869070667,-0.3908847,0.994426821,2.249896774,3.339775741,4.233626415,4.909847376,5.361063289,5.597179775,5.641724864,5.522419721,5.268975141,4.909320366,4.463028173,3.948987202,3.388764609,2.803325965,2.209229672,1.619034096,1.044183537,0.496413632,-0.013101073,-0.473592159,-0.875872376,-1.213052088,-1.480275688,-1.674801522,-1.795790357,-1.843843448,-1.824038685,-1.74544813,-1.621194675,-1.469510792,-1.313450426,-1.177800298,-1.084704243,-1.048812781,-1.073385128,-1.150676807,-1.26539543,-1.399550868,-1.537457445,-1.66677401,-1.77929619,-1.870946189,-1.939767242,-1.98385853
0093met,-3.32,298,0.024858396,0.101039049,0.229292868,0.410479239,0.645437677,0.934290497,1.275678878,1.666831357,2.105231644,2.590383622,3.122765701,3.701968491,4.327150999,4.996820213,5.707334485,6.453010996,7.227363913,8.023282318,8.83385692,9.653997805,10.48168451,11.31711603,12.16189159,13.0206017,13.9013844,14.81404245,15.76929003,16.77952348,17.85720914,19.00272583,19.6618446,15.27674499,-0.165898606,-20.25699194,-32.97948194,-35.52858307,-31.19367245,-23.74912311,-15.72866335,-8.063890451,-0.947618878,5.5730802,11.01918771,14.18681612,13.91621475,10.28473434,4.708517253,-1.008965302,-5.486004136,-8.184484094,-8.943602519,-7.03972216,-0.209927232,14.32301882,37.10515843,65.07140997,92.80460119,113.6923162,125.4738501,127.5528775,121.2902584,109.0193308,92.76509126,73.97173236,53.98218595,33.97735649,14.98617635,-1.886019061,-16.67042105,-29.60244657,-40.80749352,-50.43719865,-58.62564443,-65.40017092,-70.68236437,-74.31993577,-76.14430551,-76.11474275,-74.28169637,-70.77361506,-65.70373986,-59.20058586,-51.45584206,-42.7284304,-33.40898344,-23.97436948,-14.94412493,-6.711087589,0.62226058,7.07868186,12.75718603,17.76561695,22.17011361,26.01351588,29.30286992,32.06624298,34.28390868,35.86387151,36.66698775,36.59411262,35.64116858,33.90356674,31.57457379,28.86667017,25.95865913,23.00114195,20.1009424,17.32929625,14.72852819,12.28496215,9.925748372,7.548780327,5.061463467,2.404422206,-0.425992231,-3.387796703,-6.422919873,-9.47555152,-12.49390066,-15.42770898,-18.22302765,-20.80880739,-23.11395943,-25.06910799,-26.61452133,-27.70138196,-28.29293572,-28.37529354,-27.94717142,-27.01943021,-25.61970019,-23.79531113,-21.60215687,-19.09912137,-16.34289028,-13.38703081,-10.28169305,-7.075992761,-3.825653473,-0.596528149,2.536282479,5.484075634,8.170243754,10.53775829,12.54713702,14.17547921,15.41389232,16.26471352,16.73928233,16.85746856,16.6453535,16.13310122,15.35208402,14.33433127,13.11336111,11.72458765,10.20543927,8.59573551,6.935110727,5.261294174
n006,-4.48,298,0.033110837,0.133620426,0.300199076,0.531050941,0.824029359,1.176586779,1.586285244,2.051328776,2.570278373,3.14255255,3.768559858,4.447400082,5.175189466,5.945838383,6.753002679,7.591493917,8.45744332,9.347248379,10.25697943,11.18268425,12.12181345,13.07549307,14.05115684,15.06520857,16.14467827,17.32601607,18.65301786,20.12713287,21.07625037,19.74485179,16.45975942,14.0716278,14.25792681,16.27827485,17.64926071,16.44674269,13.44253079,10.70000712,9.45004335,9.753166725,11.10511554,12.93426968,14.66684362,15.43385454,14.03719501,9.68657626,2.715097581,-5.619255724,-13.9136344,-21.208458,-27.08688619,-31.66211886,-34.95536974,-36.1726134,-33.32638176,-24.25708492,-8.632993936,10.83051892,26.72783095,38.18541573,46.00069869,50.71858713,52.80643645,52.74047955,50.94782058,47.74779026,43.35474816,37.99414654,31.94569009,25.42429759,18.57485453,11.53432996,4.467266774,-2.330179031,-8.628598418,-14.14619522,-18.61152531,-21.76690504,-23.5461787,-24.11238782,-23.58284844,-22.01978359,-19.49922778,-16.17243651,-12.2923339,-8.203547368,-4.277837511,-0.827032521,1.886260979,3.702297549,4.596889724,4.671141983,4.130053397,3.190305167,2.033055292,0.795477413,-0.428253899,-1.584500044,-2.656080806,-3.643330708,-4.507631677,-5.232305693,-5.792893633,-6.166544061,-6.355184793,-6.387775454,-6.283024419,-6.042983279,-5.65243785,-5.108251502,-4.422898888,-3.653145868,-2.889445178,-2.214211749,-1.680264511,-1.312182236,-1.114327238,-1.07811199,-1.179661344,-1.382930562,-1.652018531,-1.957754304,-2.2779661,-2.595944162,-2.900036446,-3.177310942,-3.409757192,-3.578660406,-3.659987178,-3.644144719,-3.528087027,-3.313096321,-3.000827035,-2.594714919,-2.103886562,-1.543371585,-0.927915262,-0.27489068,0.394823704,1.060499657,1.701357195,2.297359378,2.830431283,3.284715709,3.647336439,3.909027622,4.064654704,4.113296996,4.058411126,3.907178239,3.669137289,3.355397854,2.978124499,2.550158351,2.084589316,1.593481947,1.088429132,0.581110554,0.082133066,-0.398542301
0246eth,-2.22,298,0.042549157,0.171871029,0.387604471,0.690923745,1.083926253,1.56744052,2.139664798,2.796532326,3.532031459,4.339518961,5.216284421,6.165795892,7.190414978,8.287108549,9.450094696,10.67131371,11.94352513,13.26013523,14.61430804,15.99839467,17.40438708,18.8255474,20.2595372,21.70664795,23.17357421,24.67414481,26.23014612,27.87404473,29.62177144,30.01656936,18.2684539,-13.26197736,-34.73942474,-39.16939041,-32.97349628,-20.55659034,-4.818465859,10.65545208,23.34355926,33.64463151,42.07674628,49.08851102,54.95390779,59.4064181,61.01908656,57.54792764,47.79271129,32.96830171,16.07218064,0.385465461,-10.91686864,-14.95026866,-10.44787005,1.733460817,18.61242183,36.49473409,52.4450305,64.31275999,71.65805839,74.85699359,74.28105315,70.41914243,63.66939107,54.76374435,45.21044134,35.86610154,26.87060174,18.18075927,9.718342644,1.444675222,-6.592485016,-14.25295146,-21.36930737,-27.74767923,-33.16399958,-37.49701884,-40.718187,-42.84293741,-43.89057162,-43.86234171,-42.76229758,-40.61905437,-37.49635652,-33.50290148,-28.82213236,-23.69350438,-18.40147697,-13.24337741,-8.493457245,-4.347423225,-0.883354638,1.930161486,4.184602605,6.000743975,7.484633497,8.720835996,9.789402168,10.7134438,11.45765577,11.96144532,12.17534546,12.0985853,11.78221076,11.30775797,10.75615146,10.15026013,9.464282141,8.674631699,7.775006171,6.782791147,5.736511888,4.65095882,3.509036618,2.279850643,0.948414417,-0.493545394,-2.022219844,-3.606153978,-5.20921569,-6.79962111,-8.355713872,-9.857258589,-11.27318533,-12.56102509,-13.65047669,-14.46966237,-14.96265827,-15.10534138,-14.91211431,-14.42741894,-13.70913911,-12.80845744,-11.75599836,-10.56258306,-9.237047481,-7.803991798,-6.296884693,-4.739493124,-3.153728719,-1.556893298,0.025587393,1.557447891,2.99790606,4.306518299,5.455261429,6.428360193,7.21930777,7.820425678,8.2230187,8.417401377,8.392244574,8.140865007,7.668198479,6.99401776,6.152250596,5.187394847,4.146510908,3.074017578,2.009228086,0.984390028
